"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","cell.d","inter.c","baseline.abs","leaf.thick","albino.abs","lign.cell","Nitrogen"
19.6562670970545,5.34556006046202,0.30615283024963,0,0.0310289765889756,0.584009453654289,0.0269052057125303,0.00711385271745734,2.21155498316512,40,61.9775733724236,0,2,4.74413070245646,0,0,24.4640234077815,0,38.0395702191163,0.0405600951658562,0.000482183340843767,2.94072990054265,0.211800724966452,3.98923164140433,1.18909431584179
27.6330370908122,4.75687067689657,0.701816049520858,0,0.0235207528523169,0.576010005082935,0.0180632501572999,0.00310155186547665,2.31561417761259,40,32.4774624686688,0,2,4.72956813545898,0,0,21.7498126882128,0,44.7705682250671,0.053502378561534,0.000583340752404183,1.36337268264033,2.11168535845354,4.56815248029307,1.59689295114949
64.2363139274687,11.6145750712604,3.04293053259607,0,0.0117529536373913,0.0678469480480999,0.0236101610423415,0.000530304312219378,1.99058816744946,40,45.3290130663663,0,2,3.76293247938156,0,0,15.5939629347995,0,28.8338875316549,0.0211803408479318,0.000614308051485568,2.71277955151163,2.87216505780816,2.15909715765156,0.421759148221463
64.0907814452515,12.3549452818886,4.10068432346452,0,0.017804359597154,0.0573970505502075,0.0117542457788577,0.00276052527701249,1.79008714971133,40,35.8527869172394,0,2,3.82256225845776,0,0,24.6323382016271,0,33.4780661785044,0.0671611403347924,0.000515106105525047,2.93826273847371,0.474722116487101,1.57809202116914,1.57049880214036
45.6241558511976,10.1226664664878,1.69924932543654,0,0.020353406551294,0.384073122171685,0.0209052991872793,0.00747193540166132,1.54527701530606,40,58.0812532734126,0,2,2.51753734587692,0,0,22.2163486573845,0,68.7892894411925,0.042266921652481,0.000445819944981486,1.24356291918084,1.75347961764783,1.53664961247705,1.37588475774974
31.7215935191738,6.58760950602399,4.49226612481289,0,0.0196088771545328,0.516970471478999,0.0112124310992891,0.0125968710095203,2.32162916660309,40,55.9606752637774,0,2,2.51245981734246,0,0,19.9381625954993,0,26.8347705597989,0.0310218171169981,0.000725624813884497,2.7653201457113,2.86778150754981,4.05657226126641,1.58719887672923
38.3743278377234,8.40111749180269,0.441490669269115,0,0.0144915689914487,0.199690329376608,0.00381621173838619,0.0162401063018036,1.96313178678975,40,36.8254567030817,0,2,2.66000109026209,0,0,24.5859184325673,0,35.1940504834056,0.0589698330778629,0.000656659146398306,2.85948261441663,0.0806112396530807,4.65407047676854,1.27640741816722
42.9614229506516,8.16095209271792,2.96724039316177,0,0.0113475379780866,0.463769448688254,0.0254267398448288,0.0237695992629486,1.94383995933458,40,51.616202397272,0,2,2.47920678462833,0,0,24.1126411990263,0,75.5135154933669,0.0717054824717343,0.000455316421110183,1.35777185051702,2.83645623852499,3.94285899843089,1.36241912599653
42.7442763138255,8.92625845399735,1.95839235966559,0,0.0258433621511795,0.779069733340293,0.00826417065262794,0.00384596098356415,2.27800727402791,40,57.116576815024,0,2,2.24266743822955,0,0,23.8565920712426,0,78.3625439100433,0.0351477241003886,0.000680856303032488,1.25309073287062,1.23410319839604,1.8696285658516,0.720083902683109
35.2324007392178,6.35488838577551,2.07501398096792,0,0.0321865209047683,0.14637660025619,0.0201859890274657,0.00871658425198169,1.78140185656957,40,38.1406263820827,0,2,4.29096869193017,0,0,28.1529077352025,0,36.2253500183579,0.0381289260089397,0.00051703842645511,2.39267946132459,0.992506867507473,1.66152007784694,1.12108222856186
51.4681355292811,10.260434158437,3.39401595038362,0,0.0134011446144432,0.0238464737776667,0.0180260039345874,0.0285004980225302,1.56006783270277,40,41.4112303312868,0,2,4.63695818535052,0,0,24.1579679015558,0,26.5966061328072,0.0512988521158695,0.000440108104422689,2.83860854362138,2.05250571970828,4.61194435856305,0.420698480913416
39.3361355029454,7.64503793729053,3.05568515625782,0,0.0108718732954003,0.329792209202424,0.021856111642539,0.0101316955562891,2.17314043128863,40,60.629945397377,0,2,3.925410292577,0,0,21.6602257895283,0,67.0430116227362,0.0563469552947208,0.000568483201880008,1.31887046350166,1.09358679503202,2.08720554271713,0.881442982750013
24.6598870545521,5.30824731200058,1.73642420070246,0,0.00526978765195236,0.457816001260653,0.0254277327832347,0.00671753035542322,1.70642326865345,40,44.5073871593922,0,2,2.1540591462981,0,0,23.2372714520898,0,72.8446962498128,0.0541134890960529,0.000627708377223462,1.43887324165553,1.94569759815931,3.23167606978677,1.45949349999428
38.4232625149731,7.3409256025228,1.21951265959069,0,0.0109855022793636,0.693004149245098,0.0240891233394784,0.0288786501116911,1.61982270306908,40,55.6100420746952,0,2,2.46959569421597,0,0,29.3080540315714,0,28.597890031524,0.0255917173344642,0.000514315660577267,1.9681056573987,2.98944344138727,5.76653110585175,0.984628473687917
73.9153629216923,14.8429742050052,3.93277746706735,0,0.0117585029387847,0.47991385567002,0.0237986159295915,0.0255822497086157,2.26504259137437,40,47.9007637128234,0,2,4.55404468486086,0,0,15.6438966002315,0,55.7663458550815,0.0677287817187607,0.000756483204104006,1.84852134240791,1.24430913012475,5.58086566068232,1.09607402686961
41.6321502432466,8.94602921518516,0.470709526911378,0,0.00756070278817788,0.234897655900568,0.000606396860268433,0.0174690509488457,2.32529294863343,40,45.2865329012275,0,2,4.28467540536076,0,0,25.0550769909751,0,76.9044840626884,0.0660439521959051,0.000727840773761272,2.38297313405201,2.97234422690235,5.18063066783361,1.46171718239784
58.6715807660494,11.7541654232265,2.11062440439127,0,0.0331974749527872,0.930981010198593,0.00988007564109517,0.0162931968963263,2.24247032194398,40,44.3940087873489,0,2,4.29093715571798,0,0,21.2190913804807,0,47.8161909710616,0.0513581169070676,0.000778493263944983,2.23332410375588,0.817296330817044,1.04566544783302,0.924839487392455
61.9689563806542,12.7245142179003,0.935030449996702,0,0.0249730945881456,0.371392468223348,0.0160908294548583,0.00995880000450183,2.16955382539891,40,54.4034576416016,0,2,4.07457329821773,0,0,29.7079042496625,0,45.2887762291357,0.0651877946825698,0.000574432958476245,1.8489293043036,2.30048114340752,1.5771701131016,0.759788489900529
49.1493405634442,9.57697563963933,1.02808356669266,0,0.00571259777760133,0.782852350035682,0.0270152714566025,0.028980881947265,1.96281080902554,40,66.5761463996023,0,2,4.25911780982278,0,0,20.8982526767068,0,79.7703671816271,0.0551075016893446,0.000402582414261997,2.49364159265533,1.928300247062,1.18224328872748,0.793184325611219
67.7406783802253,13.1975397318397,3.98023396194912,0,0.0214115517237224,0.509666518541053,0.00119208621050231,0.00322778825688874,2.26262573618442,40,34.5305961929262,0,2,3.64004901307635,0,0,29.3687473959289,0,40.121000984218,0.0545024265022948,0.00058693600287661,2.97589218467474,0.703247878700495,4.56642741477117,1.25212364620529
40.733736789621,7.74538549140583,1.94670387427323,0,0.0187579373652115,0.300554361892864,0.0225009608553955,0.0216542905818345,2.01979954726994,40,64.6310852840543,0,2,3.61004031472839,0,0,28.7168971798383,0,46.6921762377024,0.0515598299494013,0.000495582592952997,2.82296906732954,0.561334720579907,5.5257099554874,1.36107975780033
19.6932026250149,3.489916416555,1.74793988373131,0,0.0249525663163513,0.85910118650645,0.0172323140912107,0.00651718389923451,1.63081912277266,40,30.7921944186091,0,2,3.03763632290065,0,0,23.5008034820203,0,53.7823278363794,0.0564756711525843,0.000708543720655143,2.55498229754157,0.332466521998867,5.15534883155487,0.75843795388937
70.6184504474079,14.1713839911248,1.94331370876171,0,0.00840023984853178,0.783570750849321,0.0150784401480132,0.0224707795344689,2.34619716391899,40,56.0359421744943,0,2,3.6915018921718,0,0,20.9789514821023,0,72.8153367317282,0.0353052368666977,0.00061075542839244,1.78231626162305,2.99388963798992,3.55625486839563,1.27814395618625
11.0543535417888,2.80176279673072,0.553797982516699,0,0.00136357937380671,0.757692341925576,0.0187232756755897,0.0241676934015891,2.44535880116746,40,33.9236863516271,0,2,3.64756988943554,0,0,15.969299976714,0,30.4589732910972,0.0408315799525008,0.000708319357968867,1.87787119201384,0.160396252060309,1.22707133903168,1.12421864490025
39.6218088567233,8.64004694578789,1.86288878938649,0,0.0210063693639822,0.586983964079991,0.0270840934446128,0.0141605273223924,1.62839863589033,40,44.7770217992365,0,2,4.38661004602909,0,0,19.4881766557228,0,62.7238925581332,0.0565252475393936,0.000647605162020773,1.42988342293538,2.37327487603761,1.59012407902628,1.00586875057779
32.2495169996981,6.15799052318236,2.76750672748312,0,0.0204194801370613,0.160286774858832,0.0113918891694047,0.0267828210789151,2.41716369404458,40,46.214725477621,0,2,4.62695273756981,0,0,20.2613345033024,0,50.1383478124626,0.0724256268283352,0.000686418559029698,1.93362775105052,1.31890577799641,4.48469346528873,1.18621220532805
28.6055581562439,5.94668448117936,4.08277276530862,0,0.0105248026978225,0.722944668726996,0.00529970278132008,0.0284079535753583,1.993760159472,40,34.8608562350273,0,2,2.59973571356386,0,0,21.1746069649234,0,65.4933910479303,0.062914062757045,0.000673028487246484,2.15909751355648,1.3021972111892,2.11004637088627,1.27854219092987
37.487568625403,8.04344166308245,4.02737643406726,0,0.014395888550207,0.297404888086021,0.022602411290158,0.0292752096444112,1.51404154417105,40,44.7011499851942,0,2,4.33513220841996,0,0,23.3478261774871,0,42.167493191082,0.0684896249650046,0.000406361049506813,1.3345203098841,0.91026226314716,4.42206900590099,1.02394316233695
42.7727994018949,8.68887737311166,4.10580034693703,0,0.0198765504662879,0.998432996449992,0.0132121742404229,0.0166139382898412,2.15750862914138,40,60.6378357298672,0,2,2.07119065243751,0,0,23.479877456557,0,36.3658037874848,0.0754980626236647,0.000408735756669194,1.51198882148601,1.24972174689174,2.315916395979,1.31741142487153
59.27253034676,11.7771695359371,0.258445020765066,0,0.00173005327396095,0.27541045867838,0.0156661705305451,0.0116147623439762,2.07718313997611,40,65.6458490062505,0,2,4.01056401524693,0,0,22.7469951007515,0,37.8137466695625,0.0391654027765617,0.000795727956295013,2.45287465550937,0.883460123324767,3.58563800016418,1.23747533955611
29.7446514490274,6.08490712689268,0.647257900214754,0,0.010660056091845,0.952261186437681,0.0162304140605009,0.00404710208653938,1.50270317448303,40,65.9359909594059,0,2,3.58786259032786,0,0,21.278144584503,0,37.5140214711428,0.0461585516482592,0.000477381502557546,2.99404613594525,0.122022921452299,3.16433519264683,1.60972125926055
21.8840619607762,5.03728101929274,3.98465782462154,0,0.00935952886845916,0.0259410263970494,0.016536737073923,0.00224738109515514,2.06087869592011,40,56.8060545064509,0,2,4.70415094168857,0,0,28.880365609657,0,45.0952949235216,0.0584866572497413,0.000561928719002754,2.60253586345352,1.37658249749802,2.03029464255087,0.943341961782426
40.8333986382719,7.33149615653858,2.10782057186589,0,0.0138598930956796,0.934157255804166,0.00941010962343309,0.029658451895779,1.98867712402716,40,40.5156456492841,0,2,2.81003070995212,0,0,27.2511898633093,0,41.713207711,0.0572081285528839,0.000740440808143467,1.27918461374938,2.91562980506569,1.67727555637248,0.417965898057446
45.7490998298737,9.94782400423826,4.37097226514015,0,0.00690776411211118,0.190028774319217,0.0198881436545891,0.00927100995873567,1.91816377872601,40,45.0514430832118,0,2,2.40852643852122,0,0,27.7668628748506,0,78.9779484365135,0.0524900732608512,0.000530945556331426,2.45522236204706,0.434969681315124,3.02269893838093,1.5810748076532
63.9649351266698,12.4790957047621,4.12796969397459,0,0.0201963459374383,0.0936001893132925,0.023454095224659,0.0285382275243313,2.46711088437587,40,43.9752599783242,0,2,4.04625259293243,0,0,24.0606401930563,0,69.4464720552787,0.0449336789781228,0.000786647392716259,2.16903926543891,1.70035914424807,1.28498419560492,0.641027940018102
70.1324455919608,13.8938956167385,1.81749301787931,0,0.00568985018739477,0.699720189673826,0.0176882401921949,0.00155057284457842,2.20551105379127,40,30.4283622372895,0,2,2.41517142136581,0,0,27.696394615341,0,73.4994303272106,0.0680095555959269,0.000607458798028529,2.15610133521259,1.58415494696237,1.21220613038167,1.13958412241191
53.1188724969604,10.1789331143476,3.31308611459099,0,0.0148916589119472,0.14190586633049,0.0209985493858717,0.0156257685328112,2.11689435201697,40,64.8115699645132,0,2,2.65308383945376,0,0,18.4462651668582,0,68.8299084862228,0.0217581211496145,0.000552717751357704,1.59967706501484,1.91447610897012,2.2796313886065,1.38566482770257
48.1857086157802,10.0635793111737,2.55255871941335,0,0.0202683246834204,0.795371275162324,0.00810572759787319,0.0147385707424604,2.19866739306599,40,69.0377779304981,0,2,4.45049569313414,0,0,21.9678320211824,0,70.6414105265867,0.0448596918769181,0.000627698692306876,2.26518890317529,1.73504591546953,5.86172146745957,1.42679087654687
23.7850461663677,3.9490432164752,2.22469119122252,0,0.0221735218204558,0.135160949081182,0.00674094927437138,0.0260046602246608,2.30180105939507,40,55.0359444413334,0,2,2.29868365311995,0,0,18.6910473997705,0,33.2745910726953,0.058005583784543,0.000510853013116866,2.74651450105011,0.514854153385386,3.22778749885038,1.60271248253994
71.3816868885209,14.5332638984683,2.20714681386016,0,0.0119140065070242,0.0940649581607431,0.0159185196865955,0.0183712021882553,2.00126591324806,40,57.6668178010732,0,2,4.36301401210949,0,0,20.4662492824718,0,30.2022134850267,0.062411288684234,0.000567665012646467,2.78618461922742,1.27128006122075,2.95188562734984,1.53864470999688
45.7796543996846,10.3299932661495,3.29661780595779,0,0.0107080470733345,0.641795865725726,0.0147922653660178,0.0113858040578058,1.75053888815455,40,37.2087019402534,0,2,2.58399687078781,0,0,22.1045839658473,0,27.9290112294257,0.0527054347796366,0.000654830649588257,2.82982819033787,0.583040297264233,3.16375204734504,0.957078907452524
73.2518570190567,15.0347955553927,3.66165638831444,0,0.0183627532823011,0.746923696948215,0.0251720413471572,0.0260956966975145,2.36630000476725,40,56.2775512132794,0,2,2.40820011426695,0,0,28.9663541712798,0,26.5746982302517,0.0686718955682591,0.000648455167654902,2.76654162369668,1.488239742117,5.86175876110792,0.670748680271208
38.8249620575534,7.06261485751174,0.926417387556285,0,0.0182421639109962,0.726538745686412,0.0138134444045695,0.00157184909961652,1.9748406119179,40,50.1146510895342,0,2,4.86317363521084,0,0,22.4528809671756,0,79.173288512975,0.0684321468183771,0.000742428504209966,2.89634828860871,0.867504531517625,1.68856446887366,1.5834844075609
46.5289074771692,9.26829414150809,3.94516417128034,0,0.00990261866897345,0.507215594407171,0.0148795046919188,0.00445831173059996,2.13567381259054,40,42.6929004397243,0,2,4.86204351508059,0,0,25.1492361165583,0,36.4019717043266,0.0742813305975869,0.000763754670508206,2.80598710770719,0.323896737769246,2.28926339093596,1.48194108414464
41.131763036871,8.38862310744674,4.27142998063937,0,0.034427551866509,0.271916075609624,0.0228054678854276,0.0157251447190903,2.06236097356305,40,36.1557364277542,0,2,2.62964436691254,0,0,21.9869787397329,0,66.2063255568501,0.0382387478137389,0.000528193226549774,1.98291816506535,2.90421815821901,3.48459685244597,1.2430881977547
20.9997905885694,4.23858307605946,2.44059481902514,0,0.0278232015250251,0.624902174575254,0.0157532015029131,0.0290255947732413,1.97376875998452,40,44.3198428023607,0,2,4.67244036705233,0,0,21.7525112070143,0,49.6666226279922,0.0512255714135244,0.000608279496990144,1.46638371027075,1.66072211810388,1.82169510074891,1.39222609614953
38.2336385298864,7.82466921760801,2.48303508746903,0,0.0249456954379566,0.629678349476308,0.0191041055465047,0.00756049813105259,1.91376859531738,40,62.5644167140126,0,2,4.51575946272351,0,0,21.0559307201765,0,61.1581465264317,0.0446573534468189,0.000500749756488949,1.37072193156928,1.44660756317899,5.39410894410685,0.774186961306259
43.9484392479932,7.8624816665936,1.57453992508817,0,0.0170402866061777,0.537422773195431,0.00732613330845954,0.0259552387931803,2.45072976290248,40,65.3641290497035,0,2,3.73340308340266,0,0,24.2107416910585,0,55.1017980254255,0.053000382790342,0.000428419788740575,1.53777373577468,1.2104914651718,1.52039226749912,0.827146550221369
42.3375844173417,9.15481366649576,0.382702463655733,0,0.0146959399562329,0.955525007098913,0.0211283732021158,0.0127006727270642,2.36367838014849,40,55.1087741740048,0,2,3.485015865881,0,0,16.5449771855492,0,36.1537244392093,0.0759406461799517,0.000544274186063558,2.93684871895239,0.505606365390122,3.15559962205589,0.818986635189503
61.5031208953145,12.8240274468666,0.37510684481822,0,0.0329396256892942,0.465343918185681,0.0267452855115966,0.00172626448415918,2.00739957718179,40,34.0950364992023,0,2,2.36107229022309,0,0,26.3749460165855,0,48.9543665770907,0.0753355978010222,0.000656259278487414,1.76705087092705,0.837973925750703,2.72485775779933,0.720959175005555
38.7013751511692,7.9356531119587,1.9142467752099,0,0.0269930626428686,0.312872380483896,0.00621267626869958,0.00122424458922818,1.5427968504373,40,48.0723512079567,0,2,4.76585801271722,0,0,25.0912828696892,0,70.1077627204359,0.0771812231838703,0.000760762498341501,2.18618673160672,1.36224351427518,3.86681741126813,1.2091879514046
59.1042425502718,12.7540574811888,3.80707980156876,0,0.015955228863284,0.471100947121158,0.00506324933308875,0.00653802619322436,2.46052222768776,40,36.7988690268248,0,2,2.08752282219939,0,0,15.3752192517277,0,70.7722376729362,0.0252306509995833,0.000605455306358635,1.30299349478446,0.652724758721888,3.92595920851454,1.26942173331045
52.2833374369746,10.9644634109309,2.45475908601657,0,0.00274056518403813,0.333285979926586,0.019654653233937,0.0260097837496875,1.94690596032888,40,43.4967497363687,0,2,4.91848334227689,0,0,18.6064809502568,0,60.8564926253166,0.079263270329684,0.00069789644991979,1.44628651952371,0.93878117389977,4.20281465654261,1.50578869590536
28.8213342636238,7.05849700791759,1.63706217217259,0,0.0236058842125349,0.35732334246859,0.0201831330988673,0.000469479206381366,1.79552925052121,40,38.806983307004,0,2,2.72371377469972,0,0,15.9020128380507,0,30.4134537151549,0.046018886147067,0.000792834538966417,2.18897124929354,2.4689596099779,2.7700118641369,0.628371877549216
60.2491893822957,11.5283685661369,2.39776616147719,0,0.00290148601075634,0.834972800221294,0.0262941839620401,0.0178260232125502,2.15293105505407,40,54.9743583798409,0,2,2.96346558677033,0,0,21.4089465897996,0,39.4541899545584,0.0328758338885382,0.000780199477635324,1.99497004849836,2.51694202143699,2.5325942216441,1.37741209669039
25.6833471681101,5.67724204624134,1.41525614541024,0,0.0229775873408653,0.624086649157107,0.00563649310164852,0.01361039856249,2.47547178529203,40,45.0866142474115,0,2,4.44668223662302,0,0,24.5127439883072,0,57.4240849982016,0.0341804656758904,0.000703956236317754,2.56659292993136,0.286959289340302,5.40198363969103,1.32056905128993
32.8763462509489,8.49128053947278,4.12511152157094,0,0.0180575600634329,0.0759667640086263,0.0218723237315565,0.0296089936032006,2.34320572786964,40,40.4074200429022,0,2,4.55820679781027,0,0,25.7664401060902,0,33.6387406371068,0.0395705564133823,0.000446674319170415,2.31337873935699,1.13375183707103,4.44167250790633,0.799585052765906
51.9967373585655,10.4547000372021,1.426668023807,0,0.0204226247849874,0.476789493812248,0.00612156821730547,0.002452215101982,1.88951402320527,40,51.4190228097141,0,2,2.53694110317156,0,0,28.2427018834278,0,54.3003622465767,0.0739248342579231,0.000476636880077422,2.82109730578959,0.994668470229954,4.35679461946711,1.51098297992721
45.2928131720741,8.80756565416096,2.16179563826881,0,0.0233579451260157,0.208817251259461,0.00612158873914042,0.0247926111575565,1.62370942416601,40,65.5589846521616,0,2,3.09906465373933,0,0,27.649062339915,0,60.1540103089064,0.0431448195595294,0.000498737638071179,2.09191649970599,2.14711204916239,3.65297866542824,1.09818595093675
46.5478222371549,9.31241236259204,2.21110601944383,0,0.00559601219603792,0.0333613932598382,0.0274272255845158,0.0226196974203759,1.90357395890169,40,60.7414365373552,0,2,3.24806953128427,0,0,21.3923901098315,0,44.8159277939703,0.057035880764015,0.000775038460735232,1.94707519076765,2.7466435523238,1.78404084779322,1.47072860151529
49.6516837843302,9.73993606813568,2.14883531641681,0,0.0126037370651029,0.546696573263034,0.0124185498169414,0.0236065255842661,2.09112967015244,40,31.0006927233189,0,2,3.22302203113213,0,0,25.986913384404,0,54.8722828016616,0.0279047041153535,0.000692592770326883,2.71424315921031,1.52174304448999,3.34406752861105,0.881644356111065
56.3435051659645,11.5788702068924,4.48285612568725,0,0.00507047326583415,0.105071644065902,0.0262999960403657,0.0241104863322619,2.32793434336782,40,45.4082467313856,0,2,4.6477638722863,0,0,25.4844426980708,0,63.5548888915218,0.0501051664398983,0.000744781327061355,1.28454511156306,0.414215913042426,5.98244757531211,1.14723357041366
70.5203082129058,13.5204911924269,1.51004436635412,0,0.0171987370112911,0.94417429715395,0.0293510246344679,1.86638034041971e-05,1.5201147752814,40,52.330061448738,0,2,3.50349695864134,0,0,15.0484095804859,0,27.3871946125291,0.0566028471570462,0.00064587572272867,1.26583793498576,0.252215429674834,2.91429352969863,1.39221367989667
43.2525026581815,8.86320946960492,1.64526068978012,0,0.0244150637597777,0.903321183985099,0.0290760061685438,0.011023735696692,2.03366836695932,40,67.0253550354391,0,2,2.13145921146497,0,0,29.6767642674968,0,72.5754407455679,0.0320215908298269,0.000623596022557467,1.43867979361676,0.94890637951903,5.66259993729182,1.77604931583628
72.7648087986758,14.8916339153287,3.7657693088986,0,0.00828162442380562,0.783424309454858,0.0151955856109294,0.0243979605046171,2.36881030141376,40,47.9219882935286,0,2,2.93759924033657,0,0,15.6836934573948,0,66.4264374761842,0.0742140382062644,0.000435802930686623,1.35873758951202,0.824975471477956,5.1087988007348,1.30020257108845
54.249259584142,10.7845080869228,1.09015966183506,0,0.0273155590328388,0.58490369678475,0.0115747627110663,0.0267303564317804,2.07674348191358,40,38.5990620218217,0,2,4.79235164541751,0,0,24.5254894194659,0,41.0520782822277,0.0599163419334218,0.000452402867469937,1.71354752168991,0.934967294102535,4.30497451359406,0.877838718052953
30.0632756837528,6.91637152694012,2.67430648638401,0,0.00872638372611255,0.112452059984207,0.0147791004866967,0.0228717182689626,2.48756010830402,40,58.0053348559886,0,2,3.83547260216437,0,0,26.8334973463789,0,39.9320954573341,0.073777101803571,0.000578583463653922,1.75026350598782,1.792345832102,5.30932885501534,0.667226056894287
47.3869927452545,10.4077242686124,4.4191829856718,0,0.0127382119442336,0.927927868673578,0.0125747433881089,0.00320638485585107,2.45692519331351,40,39.9309150315821,0,2,3.67650831723586,0,0,27.7178595098667,0,59.6492583397776,0.0257423072634265,0.000634934886451811,1.27109186863527,1.3488219184801,1.23535312153399,1.23322830535471
51.2490971410604,9.78347208131391,3.98154750256799,0,0.0174488989468664,0.710254533449188,0.0223166963885888,0.00708290424020495,1.80735572380945,40,40.6920882686973,0,2,4.26635370845906,0,0,27.8275776619557,0,39.7339985345025,0.0327803707448766,0.000578302683960646,1.83870811150409,2.0082143638283,2.22442277148366,0.953573660179973
59.2233843744224,11.7395982666257,3.70460285351146,0,0.0184746407484636,0.635904869996011,0.0118553305842075,0.00955765966165811,2.4381653892342,40,36.4399249106646,0,2,3.27087526489049,0,0,28.0309820082039,0,31.7824302613735,0.0207140930136666,0.00052881648587063,1.29017638885416,1.54145345650613,2.56400756095536,0.730621482385322
39.3335627159517,8.10175241688244,3.62059255933855,0,0.00570784031413496,0.382021328434348,0.0247086778022093,0.00242380351176253,1.5403329282999,40,56.4130272436887,0,2,2.10410238592885,0,0,25.0563835829962,0,37.1827256737743,0.0291442510252818,0.000490174492262304,1.42318280800246,2.97618936072104,5.20120991650037,1.31429578606039
66.5503641859217,13.74227535971,3.46583294542506,0,0.00331296168779954,0.0758386899251491,0.0101955591226369,0.0102415014921152,1.69089865195565,40,61.7485839594156,0,2,4.66891695442609,0,0,25.6040818069596,0,69.6350147970952,0.0786481342464685,0.00064889163384214,2.34408655618317,0.654892083490267,4.92439012299292,0.959202145691961
34.7157738624111,7.55199331301342,2.97116245224606,0,0.00613115280726925,0.885387701913714,0.00822472128978465,0.0140837092761556,2.18017906579189,40,43.6414949037135,0,2,3.38692676834762,0,0,17.1952003310435,0,60.3005922900047,0.0369050416210666,0.000703163112327457,1.6014907152392,1.0167633430101,4.89942585723475,1.10845577036962
19.766008519896,4.02479277219345,2.29040350683499,0,0.0230167817152105,0.847972123650834,0.0131936896531982,0.0286004838029691,2.44657851220109,40,36.0283811669797,0,2,3.0066454987973,0,0,28.7592400086578,0,74.022438772954,0.0700418029772118,0.000600585508160293,2.17139437026344,1.24098218092695,5.83410314191133,1.73255353821442
