"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","LAIu","sd","h","cd","tts","tto","psi","psoil","skyl","Pa","aot550","uo3","uh2o","alt_m","Pa0","BSMBrightness","BSMlat","BSMlon","SMp","Cs","fqe","Cx"
45.7128672169304,9.48616811622858,0.107194520998746,0,0.0192947113267146,0.635694678407162,0.0287814737837249,0.00270505859056255,2.33025737339631,40,32.2839015442878,0,2,3.39446505182423,0,0.666824020072818,824.381274543703,20,4.5,0,26.5316261351109,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
38.8373308164829,7.56417100436887,3.85930263530463,0,0.0211201471812092,0.554283655481413,0.0294895010749879,0.000706593214704189,2.14838212262839,40,45.5974871572107,0,2,2.89347184426151,0,0.188510383293033,936.330735869706,20,4.5,0,24.9933358293492,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
40.840932055962,6.94232663627625,3.13720505393576,0,0.0157213760404848,0.495776497293264,0.00340519314499805,0.00451075253218645,1.77888327161781,40,68.3131998870522,0,2,3.68864605342969,0,0.464202581159771,996.554327756166,20,4.5,0,22.0287972840015,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
50.2389730663897,10.4162406362784,0.0480745984241366,0,0.0166449689683504,0.539892763132229,0.00568469045001315,0.0188878676279122,2.37725105835125,40,64.4857190363109,0,2,2.82680023065768,0,0.630407100729644,889.990813471377,20,4.5,0,25.8172721648589,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
36.7030123082403,7.93784442689344,2.83707278652582,0,0.0244905687007122,0.934131591115147,0.0130744505651086,0.00862250259438297,1.65809745667502,40,35.7037466578186,0,2,3.94689687667415,0,0.367139206454158,790.892659313977,20,4.5,0,20.2350686362479,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
49.060268152047,10.5038090128739,2.31673615670297,0,0.0314587992965244,0.980079728644341,0.0101151983680809,0.0213502160814195,2.33324702898972,40,52.7538457605988,0,2,2.88872726238333,0,0.423891716264188,692.995597608387,20,4.5,0,19.3305412656628,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
63.9041215011362,11.7720519061124,3.22433892509434,0,0.0248607331449166,0.515388831263408,0.0123212215338298,0.00875618298641173,2.22847725101747,40,47.7682379074395,0,2,2.65366823063232,0,0.309970999322832,984.32395234704,20,4.5,0,18.322405598592,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
29.3583267754342,6.17532680441802,2.40863315016031,0,0.0232739792503417,0.278188584372401,0.0267465000495105,0.00787727024976397,1.50987284467556,40,67.7043360564858,0,2,4.23948192899115,0,0.630038566701114,772.329187206924,20,4.5,0,27.0524450379889,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
51.2698669051957,10.2466867418954,1.38098258525133,0,0.0328778395559639,0.8129791112151,0.0185401458588731,0.0125624019866926,1.95867752819322,40,58.572836779058,0,2,4.73226206726395,0,0.262353304773569,806.808725744486,20,4.5,0,15.1611160556786,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
24.7027705723716,4.67864648269496,0.890323357656598,0,0.0286836255500093,0.592096291249618,0.0184009130501305,0.0199472122128517,1.91679934086278,40,60.8183246105909,0,2,4.34252453222871,0,0.222385161556304,358.973157964647,20,4.5,0,17.5194616382942,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
26.5118504048428,5.59664789565874,4.10090131207835,0,0.0265525568244047,0.519747875630856,1.76499032601714e-05,0.00355752787802136,1.65573339746334,40,65.2151248510927,0,2,4.79978754883632,0,0.373073601350188,906.483315490186,20,4.5,0,18.7696366617456,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
19.6551884606008,4.21699587641476,2.10511953395326,0,0.0225569553268142,0.982331442413852,0.0120079281698866,0.0185737951743952,1.78732576081529,40,53.9860261045396,0,2,4.84196882066317,0,0.264818392880261,446.831277385354,20,4.5,0,17.1623044484295,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
17.3806863034781,3.15609015069236,3.12715419440065,0,0.0275289842071943,0.238195459358394,0.0133645265625929,0.00487794838443864,2.14041777956299,40,65.622004987672,0,2,3.17451259773225,0,0.229089551046491,778.266161866486,20,4.5,0,16.8191232928075,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
65.4480364571271,13.1187557685037,1.63852728065103,0,0.00932157827029005,0.913716649869457,0.0269560113658686,0.0160507505695405,2.31742875254713,40,63.9450801443309,0,2,2.89325612410903,0,0.133081535622478,669.192261993885,20,4.5,0,16.3701056619175,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
65.8889484252616,13.4189848137734,2.69153946975712,0,0.00786277571739629,0.460362151032314,0.0179946677629347,0.00850630508103874,2.44447543355636,40,51.0336712934077,0,2,4.89367726119235,0,0.777147131413221,378.427118062973,20,4.5,0,20.1237472495995,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
7.51595143707466,1.64351977911951,2.57750490086619,0,0.0303807960413396,0.0213908853475004,0.0287683403889067,0.00984635864331853,1.71475334046409,40,68.5948309581727,0,2,3.36266608024016,0,0.498572120629251,255.86589500308,20,4.5,0,20.3619684220757,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
65.0538774047121,12.5379488613593,2.91178398986813,0,0.0126499529955909,0.778496943879873,0.0122819904188509,0.023411759803337,2.46321690129116,40,48.5302762500942,0,2,4.16093754651956,0,0.169825643487275,998.440062068403,20,4.5,0,26.746966287028,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
44.9345551246119,9.63985553339302,2.67628209781833,0,0.00320893909502774,0.288600168190897,0.015215250898432,0.0100542292742338,2.23683346877806,40,52.7828965894878,0,2,3.42035330296494,0,0.244348977692425,678.283025510609,20,4.5,0,29.0441101568285,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
51.8117386034759,10.6862484074138,0.352089438820258,0,0.00869602762209251,0.368966554990038,0.0208072048929869,0.0062887341481843,1.69947465439327,40,36.8764942418784,0,2,4.31320773204789,0,0.747949747927487,436.274174414575,20,4.5,0,21.4303183439188,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
44.5816985405612,9.47019122098138,0.336798528791405,0,0.00173321653297171,0.412244302453473,0.0174100279729371,0.0191792536991206,1.68368265475146,40,65.3332660812885,0,2,4.33717747731134,0,0.0974512062966824,542.905978672206,20,4.5,0,29.4598054373637,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
30.4937318160552,6.29076969414535,1.96902562107425,0,0.00181615658244118,0.633711149450392,0.0295987334258761,0.0129818561644806,2.29559078463353,40,30.580540895462,0,2,2.14571674633771,0,0.440915109030902,602.031219005585,20,4.5,0,20.3977421193849,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
40.3226088308489,8.67856580900914,2.81330721499398,0,0.0178416164792143,0.841955255018547,0.0236718250017497,0.0245227929064562,1.52514510881156,40,56.0831615328789,0,2,3.26459162170067,0,0.397016410343349,622.798167169094,20,4.5,0,20.3086918650661,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
17.928226232544,4.80294330646499,0.795922057935968,0,0.025428875119891,0.00443359627388418,0.00187075487669324,0.0149625529759261,2.33928251359612,40,41.1925870832056,0,2,2.508213524241,0,0.352197835408151,649.659140966833,20,4.5,0,17.4001187598333,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
62.579299758888,12.872200957964,4.37539877963718,0,0.0338068603342399,0.456628249958158,0.0263299927695165,0.0188251716625015,2.08607353596017,40,64.6153027005494,0,2,3.32987710949965,0,0.585817711427808,991.549230366945,20,4.5,0,25.1354455493856,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
18.5960073902923,3.16174409912606,0.972278476227075,0,0.016236351268366,0.523219176800922,0.0157944157854584,0.00465784457528498,1.58690582890995,40,35.5391839705408,0,2,4.71256907982752,0,0.447549534589052,968.653909303248,20,4.5,0,18.0368332914077,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
66.6367805083693,13.2750064139918,4.31523493607529,0,0.0134893489726819,0.328409033827484,0.0294484041977278,0.0263393690974545,1.62656120746396,40,45.950784329325,0,2,4.76946368115023,0,0.478076026774943,865.16675055027,20,4.5,0,20.7185741770081,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
31.9369028641879,6.47741623098769,1.3663221137831,0,0.032642980214674,0.222083460306749,0.027680530873735,0.00994868440870661,2.28800410381518,40,41.0179365705699,0,2,2.3494298371952,0,0.567132457531989,623.861990123987,20,4.5,0,16.7157626955304,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
55.7608894159043,11.8633293345219,2.74437373084947,0,0.0138800107599236,0.112344595137984,0.00593251623473363,0.0296900878021331,1.86318477243185,40,49.1765598673373,0,2,4.67583696707152,0,0.0607367189601064,319.388736970723,20,4.5,0,16.2990480463486,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
61.0223269275365,11.6234909115735,1.69366801832803,0,0.0243777337870561,0.581976014422253,0.0189506847482594,0.0269339864932839,1.57616059132852,40,63.2427449151874,0,2,2.67994656786323,0,0.376353863440454,723.21510668844,20,4.5,0,20.0125040346757,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
23.6564244872965,4.70997950704393,3.72318917582743,0,0.0219252053271048,0.31658348441124,0.0246121996984305,0.0291979604371451,2.33720780070871,40,43.0731010064483,0,2,4.60419113258831,0,0.614702928066254,306.164898350835,20,4.5,0,19.4087210018188,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
13.3137122945116,2.71427435275098,2.75364487641491,0,0.0149587205001153,0.236850697081536,0.0208081918403297,0.0297084695008793,1.78433488472365,40,55.4257593303919,0,2,2.56020211940631,0,0.536449453793466,401.024953462183,20,4.5,0,20.7784187828656,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
39.2585649309407,6.45755082095214,2.38705584732816,0,0.0103648054748774,0.35213342634961,0.0120420204889122,0.0295314564827597,1.69589433982037,40,46.309960661456,0,2,3.83861361490563,0,0.684748567827046,681.280171498656,20,4.5,0,16.7713490291499,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
44.5858307419803,8.50696453099551,2.46859751071315,0,0.0223556804675609,0.653796572238207,0.0138404605239769,0.0116868827962549,2.13307854929008,40,43.18066008389,0,2,4.83639873727225,0,0.193845061026514,556.422807276249,20,4.5,0,27.6496226631571,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
60.1442417961316,11.3555945600414,2.75767066783737,0,0.024685063734185,0.962133913766593,0.0113359075238509,0.024562311676254,1.78586705750786,40,44.400397259742,0,2,2.21468779956922,0,0.345309866964817,766.568878665566,20,4.5,0,22.9304609214887,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
8.20345123625778,1.00067960588204,0.474040989764035,0,0.0339676795322448,0.314657729119062,0.0275638791987067,0.0116860442429362,2.27341198525392,40,44.7480812761933,0,2,2.34537996561266,0,0.137440129928291,236.614501476288,20,4.5,0,29.2480679042637,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
70.7392358518202,13.1756293080638,2.69323544099461,0,0.0213043141947128,0.520677508087829,0.024812385966999,0.0283011403221753,2.41737536340952,40,51.0084180999547,0,2,3.64210764202289,0,0.349524503387511,498.286030068994,20,4.5,0,18.3536800963338,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
62.877318908939,12.8484307103752,4.15311213035602,0,0.0139602072932757,0.512653553858399,0.0192397700138367,0.00993467816208256,2.30049262545072,40,48.4400633722544,0,2,4.20458796271123,0,0.0146774966269732,522.492255456746,20,4.5,0,18.1118919805158,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
35.8893223438664,6.24659341948892,3.12835544161499,0,0.00564867828041315,0.617468413896859,0.00317448493074859,0.00887279793999391,1.82963463990018,40,30.1729956641793,0,2,3.95527368225157,0,0.668815772607923,836.013722792268,20,4.5,0,19.4461278256495,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
45.5000925992124,7.9855044100025,2.95657272927929,0,0.0248088594526053,0.258716905722395,0.0289384683418716,0.0285335064549022,2.10045798658393,40,65.3960809949785,0,2,3.67408188967966,0,0.416812566109002,751.059633679688,20,4.5,0,28.3372808271088,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
51.7296466053119,11.1476113757539,3.18651795492042,0,0.0171049041654915,0.198455159319565,0.0204765049700788,0.00330184113424504,1.62861801870167,40,32.2660725284368,0,2,3.76138613559306,0,0.433727304823697,891.679857112467,20,4.5,0,17.166780953994,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
62.7968760510839,13.0182143539317,3.15542670269497,0,0.0014857187056914,0.0741876754909754,0.0207846503978572,0.0110477599085239,2.00850319792517,40,37.8374910354614,0,2,3.4337914865464,0,0.592014086805284,998.818459548056,20,4.5,0,24.7630447614938,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
26.6505286663115,5.39663628592268,3.59127766499296,0,0.00322010378260165,0.460675639333203,0.0245707023695763,0.0129987958534458,2.21459063328803,40,30.4424699954689,0,2,3.04898420651443,0,0.410449485294521,819.277023896575,20,4.5,0,15.9815593273379,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
57.4191098047868,11.9794634008986,2.209208035958,0,0.0343038277425803,0.0704408399760723,0.0251638015266787,0.015039863476376,1.99426429043524,40,65.1563986763358,0,2,3.31627785018645,0,0.062562358379364,905.788455158472,20,4.5,0,22.0674385107122,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
67.8931776785147,13.9828798886634,2.82806652900763,0,0.00963911492098123,0.55127863981761,0.0147646474031266,0.0203487798553519,2.09604491875507,40,51.83563509956,0,2,2.80793712707236,0,0.00513589456677437,754.950479604304,20,4.5,0,26.5534543816466,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
38.9175349483318,7.10003268851827,4.427656870801,0,0.0341310668224469,0.746010589180514,0.0275607615765627,0.00332700665755896,2.26898642117158,40,37.2581829503179,0,2,3.01695799385197,0,0.562442601472139,886.402156762779,20,4.5,0,22.5317104579881,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
50.1678610140516,9.50997787736354,1.27271249738988,0,0.0108811523737386,0.521602395223454,0.0150906162016746,0.0198131278988812,1.54424690897577,40,43.089217627421,0,2,3.31079944735393,0,0.432427475601435,648.686948232353,20,4.5,0,24.6394666330889,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
57.5101934329464,11.0096111378813,3.50394142745063,0,0.0318732551061548,0.612061312887818,0.0189965502813063,0.0220467932850425,1.66325750597753,40,38.6636522226036,0,2,2.95486183976755,0,0.56355637460947,301.092290692031,20,4.5,0,24.3568320956547,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
54.3753611910662,10.59308086664,1.18084260786418,0,0.00788174882763997,0.825980619294569,0.00606997773470357,0.025974301147915,2.48408303339966,40,36.78078613244,0,2,3.17197656002827,0,0.288913112320006,703.817933611572,20,4.5,0,15.8742505218834,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
33.6925734045343,7.05017353374385,4.02609196712729,0,0.0124804541845806,0.534990643383935,0.00810591871138895,0.010635680170781,1.52114423410967,40,42.5309288036078,0,2,2.20079589728266,0,0.583815026655793,922.165204025805,20,4.5,0,23.5713920916896,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
13.6401644267082,2.26375482267505,4.06885292404331,0,0.00548166734632105,0.0723141990602016,0.00636397636328358,0.0238425540650263,1.81666181096807,40,31.4219794701785,0,2,4.48351024813019,0,0.349477022700012,862.759015336633,20,4.5,0,21.3389170356095,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
71.4146623946523,13.7904878456214,2.59541403246112,0,0.022141151286196,0.39191203401424,0.018767385024156,0.0272935996776447,2.10689495922998,40,41.2936524860561,0,2,3.08425483945757,0,0.748841016739607,420.956787467003,20,4.5,0,29.2531830549706,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
27.8489507984337,5.17581261109118,0.680732934270054,0,0.0176014844141901,0.425591294188052,0.000726250793426298,0.00576291054466274,2.3238605838269,40,33.085440993309,0,2,2.1799918662291,0,0.289923964999616,969.077761471272,20,4.5,0,25.3941497532651,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
41.8462411947903,7.74712231927756,4.39922979392577,0,0.0306181167322211,0.712746822740883,0.00853475490792654,0.0263138741494622,2.10529810679145,40,47.7664398681372,0,2,4.11167082912289,0,0.76643464230001,959.497896954417,20,4.5,0,20.5613857170101,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
24.6533916276513,5.13670048664914,2.31594567722641,0,0.0166541530517861,0.0730294403620064,0.00835120905447286,0.00762921461909544,1.8950173407793,40,55.5343743786216,0,2,3.07563218497671,0,0.0752425961196423,742.994014360011,20,4.5,0,26.9199502200354,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
43.5691484045336,9.10294187467603,3.58846776501741,0,0.0161636916464195,0.174419581890106,0.0109756340237893,0.019856453304973,1.67509664339013,40,60.3528489824384,0,2,4.73812587419525,0,0.443399153649807,600.3915771842,20,4.5,0,18.8772118545603,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
59.1690271081127,11.927895521943,1.34959007799625,0,0.0253355807922781,0.276279132347554,0.014543051065146,0.0264462914047437,1.80210652458481,40,57.9495298769325,0,2,4.44162403745577,0,0.52358680292964,286.35486010462,20,4.5,0,27.7869144442957,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
49.0284157017594,10.6109074345615,0.74513079773169,0,0.0210438051926903,0.890885073691607,0.0142229864173685,0.00616569053254323,1.61371430126019,40,60.0824514217675,0,2,4.42750512529165,0,0.539495027251542,623.042603768408,20,4.5,0,19.7978289029561,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
47.1008763875154,9.52316019382023,1.72200096014421,0,0.0112859023404308,0.848723565693945,0.0135748457717127,0.02646454420486,2.2602952751331,40,44.8156595230103,0,2,4.82564000156708,0,0.794029641710222,927.234720811248,20,4.5,0,28.3835738827474,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
57.8599518274434,11.5558100080566,4.38723462726921,0,0.0329836380705237,0.120579238515347,0.0149268020680943,0.0257842887797765,2.06162173161283,40,34.2773075774312,0,2,2.29854952869937,0,0.0110271468758583,589.303860254586,20,4.5,0,19.4283253408503,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
66.4206284913209,12.3682420881557,2.43258620915003,0,0.0336638258523308,0.828617659397423,0.00928190618027467,0.00297386144026183,1.59332156996243,40,55.3964054118842,0,2,3.07646613405086,0,0.18970735669136,683.39212462306,20,4.5,0,24.9362414341886,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
45.7865604109369,10.2467592314004,4.38971261749975,0,0.0124606748288497,0.433246927103028,0.0294475290207192,0.0189082362997369,2.17337779584341,40,31.8455662671477,0,2,4.94357340643182,0,0.25040519554168,777.0573284477,20,4.5,0,29.6397237607744,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
49.9521332763798,9.56544238981792,3.87418864178471,0,0.00700837850943208,0.791683668503538,0.0278770682217926,0.0160673752598604,2.03125697653741,40,67.9963539261371,0,2,4.00159529363737,0,0.254879065044224,570.622953400016,20,4.5,0,15.3715016541537,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
59.8481555292681,11.7459933828999,1.13469720084686,0,0.00480413732398301,0.7847888704855,0.010494109904787,0.0111892611516058,1.85594029957429,40,35.4392505995929,0,2,3.06983396993019,0,0.698625508323312,682.362703420222,20,4.5,0,17.0096626260784,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
44.654631266867,9.15538675408492,4.24074104824103,0,0.01223993330542,0.599863450508565,0.0219764988222066,0.00514536481974646,1.96515042544343,40,30.0187256932259,0,2,2.62882791855372,0,0.362792177312076,718.870094418526,20,4.5,0,17.0268209825736,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
63.7153588276968,12.4749574156595,4.49021846149117,0,0.0211324037718587,0.48019257443957,0.0232210611442593,0.0153112867667922,1.80604640836827,40,61.6110401879996,0,2,4.59919972950593,0,0.583404558897018,781.795685365796,20,4.5,0,25.8331209153403,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
63.1805033832881,12.6508947117094,0.920488607604057,0,0.0096423823023215,0.302141774911433,0.0104140856762044,0.0257542833852302,2.48040324402973,40,42.5745752360672,0,2,4.53472666954622,0,0.615266593173146,873.960686475039,20,4.5,0,17.3083073459566,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
54.6091866326566,10.8184102563651,1.60664960683789,0,0.0293547200160101,0.354411813197657,0.0284566702958243,0.0105776221540361,1.75800394499674,40,44.2986099421978,0,2,4.97965123620816,0,0.632828065752983,231.360993720591,20,4.5,0,28.1427253189031,0,0,0.1,1000,0.3246,0.348,1.4116,0,1000,0.5,25,45,15,0,0.01,0
