"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","Cs","fqe","Cx"
48.3516641498592,9.12974942567158,2.79865408397745,0.019605989017291,0.0257022165399976,0.169892826350406,0.0260127734647295,0.0094687708382844,2.30080967419781,40,50.8545915596187,0,2,4.82633590348996,0,0,21.7502750514541,0,0.0268332294537686,0.00779103039414622,0.0244969796389341
70.2023392299023,14.2588473122181,2.83592038694769,0.0132202524901368,0.0269586471850052,0.114895589416847,0.0182634548529261,0.00494823307862971,2.04634257149883,40,64.6637076325715,0,2,3.06926072877832,0,0,22.8657059627585,0,0.00896011417033151,0.0157581304863561,0.0455542070325464
31.8045640960259,6.7615274574885,4.07837248931173,0.00513669925392605,0.0225724450056441,0.48677002126351,0.011576178878278,0.0237929881288251,1.79743700893596,40,39.0894867572933,0,2,2.54475772171281,0,0,23.2513916620519,0,0.0143164726509713,0.0154494315024931,0.174235139647499
72.3246115912285,15.8164780765391,2.1388829452917,0.00620026618940756,0.0123652039859444,0.385000697337091,0.0112017999369046,0.0158359920525039,1.95920204441063,40,69.9014311563224,0,2,4.66243368783034,0,0,28.8078547746409,0,0.0271656152280048,0.0197297274705488,0.1166257601697
38.2659483836515,8.00554552190046,1.16112682723906,0.00914326835307293,0.00838878607563675,0.522341453237459,0.0226179379191645,0.00847957667929353,1.76629649335518,40,55.683939345181,0,2,3.71318310056813,0,0,29.2911740904674,0,0.00419613192323595,0.00855978314648382,0.0592003762256354
26.6273444031673,5.62226495911437,2.63297865993809,0.0185197027761023,0.0285083215925843,0.503420690773055,0.00300387955708895,0.00237201893407851,2.15390271623619,40,58.5128815006465,0,2,4.79911512252875,0,0,29.7458398737945,0,0.000832647441420704,0.0114440126065165,0.121612047310919
52.3408774471572,10.2125207829098,4.43442597845569,0.00939545903587714,0.00560691048623994,0.213652750477195,0.00411345627327217,0.00931506736380746,2.10198081377894,40,38.8600190449506,0,2,3.92254439904355,0,0,17.3311024240684,0,0.0289069371018559,0.0101632864784915,0.0272472651675344
46.3903316202394,9.2477252708337,2.63470295153093,0.00584721910767257,0.0192406764212064,0.414095549844205,0.0103494130789326,0.01694194680796,1.57752937171608,40,51.6315759532154,0,2,4.31556950439699,0,0,26.6022574086674,0,0.017579592873808,0.0142002197378315,0.0089742623269558
61.3876865754938,12.9846650700687,2.85378583625425,0.0113351145817433,0.0187084536259063,0.0168043640442193,0.0250513990934403,0.024022498444675,2.29475000081584,40,34.4671051204205,0,2,2.58857267396525,0,0,25.3958530537784,0,0.0260539474803954,0.0156348339095712,0.0892487202305347
45.5966276469958,9.38928084365546,2.40641480719205,0.0173436593508814,0.0232336866240948,0.801944474922493,0.00677987700973637,0.00296308841257589,1.93332256446593,40,43.2676375750452,0,2,4.1027738279663,0,0,29.7649959207047,0,0.0144472256745212,0.0132912193436641,0.116279734345153
62.9384084209141,12.5068498288363,4.46431630512234,0.00804872944718227,0.00827405093144626,0.260840398259461,0.0258148998233187,0.0220785006093374,2.30707559734583,40,65.1666353177279,0,2,4.05124928010628,0,0,17.9263295070268,0,0.0216531224339269,0.0190463205135893,0.0112221411429346
13.4335351797946,2.58802502174766,0.00615284289233387,0.00882572473958135,0.00829950525891036,0.710886520100757,0.0113989136769017,0.02732714680993,1.60654977150261,40,46.1534773744643,0,2,4.49664504243992,0,0,19.7180163231678,0,0.0279042420512997,0.015896522779949,0.0632321148645133
28.7959736751602,6.08957335247737,0.994127833633684,0.00613384026335552,0.0234803634895943,0.0378848011605442,0.000303542616509367,0.0169292783838767,1.97957948199473,40,62.0047407783568,0,2,4.81950743868947,0,0,15.5782560270745,0,0.0179911249433644,0.0184938319027424,0.160111781628802
58.2565910561294,12.000696555644,1.6876243413426,0.0096329811506439,0.0332734314519912,0.0583481446374208,0.0213002581704897,0.00187098941494245,2.32945496356115,40,30.2424498833716,0,2,4.70311202225275,0,0,27.5274901895318,0,0.0210154471476562,0.0188378002308309,0.182067897357047
71.0457628009612,14.2168426759281,3.91983827075455,0.0120452194614336,0.00983368908520788,0.785074510611594,0.0256659705907013,0.0238986502669682,2.39203846012242,40,31.9967120327055,0,2,3.22968397825025,0,0,29.8557574488223,0,0.0253210350894369,0.0135853674064856,0.128511426784098
45.4421743919658,9.27567646999966,0.768475675256923,0.00505815444048494,0.028171909248922,0.581956668291241,0.0168520381562226,0.0111059231249848,2.3271235502325,40,50.4396818298846,0,2,2.10765842231922,0,0,19.7517583728768,0,0.0124238065327518,0.00701583862188272,0.18249292797409
57.5711681582286,12.0049767489815,4.42562551866286,0.0164906022476498,0.0260399873820134,0.820646782405674,0.0214184907948947,0.00173080852395855,2.31239683600143,40,41.6347183752805,0,2,3.58365200762637,0,0,19.5853437320329,0,0.0091504263295792,0.0143747047125362,0.07622349569574
35.9041924753543,7.24205185217727,3.47162818070501,0.0126977634686045,0.0108273318400607,0.80682072462514,0.0232853501878073,0.00141330560727278,2.46088887145743,40,32.7732043713331,0,2,3.0523037831299,0,0,29.2281362344511,0,0.00709000166505575,0.0117468242219184,0.155374037148431
62.4684958650736,13.36244904104,0.953175607603043,0.00823139497078955,0.00391453575715423,0.153848132584244,0.0248193641310395,0.00679519011809258,2.22695977590047,40,66.3724057935178,0,2,2.51161969639361,0,0,16.9147996860556,0,0.0161007454432547,0.0155575205967762,0.0590003363788128
46.6825726296466,9.24720584595404,1.89249920030124,0.0113559349393472,0.00499455108353868,0.457817345159128,0.010718729585968,0.0103532421572739,2.43979893857613,40,55.6856243498623,0,2,3.00833386485465,0,0,23.1421527417842,0,0.00725859500002116,0.0150023673998658,0.0424639610107988
50.0876196791043,10.4690671878456,4.15004930959549,0.00809727212181315,0.0215253971219063,0.108760543167591,0.0202661370434216,0.00302019061735133,2.04500901210122,40,55.0410967227072,0,2,2.9401302614715,0,0,24.0091889526229,0,0.000724162242840976,0.0147663386364002,0.159844841621816
55.2029688109145,10.1133265042328,1.50508119002916,0.0175975395669229,0.0168903674795292,0.993784524267539,0.00995830803907011,0.0202915548477485,2.36943896301091,40,57.0303624775261,0,2,2.35664090374485,0,0,15.7344007794745,0,0.00883776695234701,0.0100512185471598,0.194261484174058
48.1421931209363,10.2879592124248,3.53179743373767,0.0137161085207481,0.00118507919413969,0.50711291609332,0.0220858800698654,0.00486048135623569,2.41670731082559,40,39.9645345658064,0,2,3.33168976590969,0,0,24.2299658723641,0,0.0156914136861451,0.015225719345035,0.157464745733887
45.4727438206838,8.78455436587319,0.486462965025567,0.00577004152582958,0.0044630086813122,0.00851043872535229,0.0166626497803465,0.0251810695231077,2.10577381961048,40,40.4194819182158,0,2,3.08476747805253,0,0,17.1801503025927,0,0.0236705000186339,0.0195135151152499,0.0456525620538741
65.8332066575829,13.4194170738965,1.03007643960882,0.00755665669334121,0.00216137011675164,0.559032868826762,0.0203369061339158,0.00202499723263085,1.70585890812799,40,40.6984267942607,0,2,2.64983323751949,0,0,24.5829572249204,0,0.00346596005838364,0.0175271206873003,0.0840561444405466
47.6840422498702,9.88566747674629,3.03332778636832,0.0145026351057459,0.0294003631905653,0.345768393948674,0.00664599653156241,0.00724356105561135,1.61999533791095,40,49.9556724354625,0,2,2.93818868650123,0,0,15.5319471121766,0,0.0156955219432712,0.00895799103542231,0.151975781377405
48.23916598605,9.40638117882352,2.87593201990239,0.00750608078204095,0.0250655017108656,0.477629979373887,0.0277919087164826,0.0234057913778163,2.05937730008736,40,67.5332547165453,0,2,2.3052025497891,0,0,22.0436427625827,0,0.00675780357560143,0.00843020605505444,0.160930156661198
53.2029754863057,11.0056191358376,4.02483172807842,0.00969625716446899,0.0291224686885253,0.467891776934266,0.000658301971438341,0.0268744896228891,2.13604037766345,40,39.7258884552866,0,2,2.99583361763507,0,0,15.3348951239605,0,0.0233329602470621,0.0180876282264944,0.175760028045625
34.6854167445553,6.72813188169892,3.93161123734899,0.0130072708905209,0.0261553716105409,0.620869903359562,0.0282750838062842,0.0294966830049991,1.70332963322289,40,33.0184076353908,0,2,2.1656873668544,0,0,22.1940842689946,0,0.00288075487827882,0.00818093784502707,0.0363487530965358
52.1799536949817,9.55847757841743,3.67457960662432,0.0110358744533733,0.0289881072649732,0.657739737303928,0.00291718300893437,0.0141100441809674,1.59686742373742,40,39.0100381709635,0,2,2.69227294926532,0,0,22.8798535396345,0,0.00135985845699906,0.0138730942923576,0.195988582260907
34.7620970241856,7.47226320765013,0.61809696466662,0.0164398064615671,0.0336763321370818,0.511917979456484,0.0205135198386037,0.00389755569761619,2.0805965331383,40,34.33349667117,0,2,3.97817514976487,0,0,28.563872887753,0,0.00637412948766723,0.0146629292564467,0.125873443251476
74.1001678565302,15.2761380249401,2.13189041696023,0.0139647336257622,0.00729389738943428,0.913991203065962,0.0172898076771945,0.0284404119331762,1.99162494507618,40,45.4201553575695,0,2,4.71396794961765,0,0,18.0953374912497,0,0.0224270739709027,0.0167130599974189,0.113010097155347
37.8459166878917,7.41816709041294,1.03630131762475,0.00750442773103714,0.0319413363537751,0.0116322746034712,0.0276448437798023,0.00161207727272995,1.92120060953312,40,50.1753513887525,0,2,2.46367107168771,0,0,28.4302078303881,0,0.0146352071897127,0.015573313125642,0.186979483440518
67.2722542224191,13.1508090752941,4.26844119932503,0.0107604783948045,0.0287022074395791,0.647553568240255,0.0117911748662521,0.0154683019654779,1.63902956177481,40,35.4133302811533,0,2,3.39647661917843,0,0,23.3083887433168,0,0.0197202391759492,0.00815060525317676,0.141895389463753
23.3685059109557,4.55180977987841,2.06427280046046,0.0151710108621046,0.0318590315668844,0.206489070085809,0.0249721416999842,0.015736404538108,2.022313186666,40,67.4256662931293,0,2,2.86601085332222,0,0,29.6846038021613,0,0.00194796045776457,0.0132585400599055,0.0454280754551291
32.6350195216533,6.42990407583636,1.81382173695602,0.0146765190875158,0.031223313012626,0.663715879898518,0.0159796095164237,0.0169915561688947,2.17371720261872,40,67.6921483036131,0,2,2.86182515579276,0,0,28.636772360187,0,0.0110956730414182,0.00636692058760673,0.0949440381489694
37.5650209182261,7.77260021987246,2.40254640905187,0.00869510899763554,0.00267007847549394,0.655308143468574,0.00524509744634852,0.00976089068903355,2.47856138530187,40,58.0756862275302,0,2,4.57640523044392,0,0,18.8862855406478,0,0.0190662801498547,0.0190890001587104,0.198453090945259
24.5012431683128,5.5024730764072,3.14357300580014,0.00519276516512036,0.0336144280121662,0.538579152897,0.0255697883951641,0.00554478694245685,1.75506279128604,40,53.9499955158681,0,2,3.6257929590065,0,0,22.8937820764259,0,0.0262646667240188,0.0114969120651949,0.0749045221600682
56.7754777691561,11.8026002766377,1.54077268741094,0.0165496051043738,0.0330388317792676,0.0881193145178258,0.0154071106995502,0.0104492263823911,2.38296007271856,40,31.815220285207,0,2,2.62885519047268,0,0,26.1458065977786,0,0.0169769853400066,0.01928112957743,0.00802473560906947
29.2112931973383,6.0598717678966,2.38774090341758,0.018625768632628,0.0288927719797939,0.0174206597730517,0.0120145454387111,0.00768812305258121,2.34054181934334,40,39.6020080149174,0,2,2.46843231818639,0,0,19.8851624631789,0,0.0201331551885232,0.014875258988468,0.0379357314202935
48.7150043750014,9.43167677695411,1.81317614181899,0.0106239631026983,0.00558735678298399,0.574339285725728,0.00498832824036712,0.00444108715192182,2.0933277187869,40,57.1423953026533,0,2,3.12619755393825,0,0,15.3444935940206,0,0.01107187025249,0.0156913212069776,0.0593685082159936
49.9904292766496,10.7752141800849,1.97853223525453,0.00691119657130912,0.0201712280819193,0.288413812639192,0.00357041350258049,0.023409813678416,2.07077536243014,40,56.8166121840477,0,2,4.3627479292918,0,0,20.9902467287611,0,0.0169556158455089,0.0199310074967798,0.0247204925399274
45.5461921896676,8.51774555873995,3.3318281925749,0.00719610720407218,0.00480599114950746,0.859470099909231,0.0233564010886918,0.000173145850743167,2.17899185651913,40,49.1318354662508,0,2,3.48454928514548,0,0,16.8749646772631,0,0.00734656979329884,0.011656141364947,0.0485592185985297
66.176367439159,13.0909025180542,3.00288255151827,0.00832849488360807,0.0154141863929108,0.555874429410324,0.028078128738685,0.023585784021134,2.01095829554833,40,35.2214469108731,0,2,2.39777077548206,0,0,20.8069211756811,0,0.0173600510554388,0.019152523058001,0.0201341339387
7.18627182769728,1.2265457971193,2.44354264321737,0.0108120405522641,0.0246188877280802,0.317928878124803,0.0189525245353021,0.0260290462324629,1.51535188569687,40,61.2768267095089,0,2,3.78087749704719,0,0,25.939377596369,0,0.0281015184475109,0.0185991613741498,0.193285383470356
18.6723691181903,3.6857919968259,1.67317093431484,0.0162796528509352,0.0314965319209732,0.909773052670062,0.0126782983129565,0.00605610746007413,1.75958307390101,40,34.1993238124996,0,2,2.16866583703086,0,0,25.3046560962684,0,0.00929843299090862,0.00830600443179719,0.0251599077135325
31.8294128233705,6.32789769213508,3.84207352017984,0.00549561687745154,0.00523230714397505,0.562648180406541,0.0155737496263557,0.00104928647781489,2.20022754976526,40,52.6680895406753,0,2,4.41595214768313,0,0,17.5571029179264,0,0.00320192218758166,0.0186195401765872,0.109647065075114
59.0864199808684,11.8652086467128,3.25896861241199,0.00630565384170041,0.00546145623875782,0.704157223459333,0.00790251756016631,0.0289609820377221,1.91323395166546,40,31.1220079101622,0,2,3.28313461202197,0,0,24.2632484994829,0,0.0208447419921868,0.0107014414167497,0.0606484122108668
34.9155078136697,7.17859591898688,2.14128326880746,0.00723788667120971,0.0135781045071781,0.399625658523291,0.0184103470612527,0.00231284787137993,1.90981838200241,40,35.9824831504375,0,2,3.91998961172067,0,0,15.8283721643966,0,0.0141060988185927,0.0126132041332312,0.170844073127955
26.1827129251614,4.89636954879837,3.90555739367846,0.0157250439818017,0.0201508871321566,0.0396003709174693,0.0285925021358626,0.0263481076913909,2.21713789715432,40,31.2635796051472,0,2,2.06566165364347,0,0,22.9952081968077,0,0.0202392006246373,0.0115684984286781,0.0614648363087326
38.311190461295,7.74030565656665,2.94983403955121,0.0195924985292368,0.0302761088563129,0.723022983642295,0.0189793230282958,0.0068794663116755,1.96244455990382,40,40.7835654728115,0,2,2.97221125336364,0,0,28.6437677533831,0,0.0035326793580316,0.0061097089771647,0.189094205526635
53.2499035473021,10.8349444183122,0.859435352962464,0.0176543298561592,0.014639227500651,0.773127843858674,0.0251574890130386,0.0230205365621741,2.39905366138555,40,35.2053797245026,0,2,2.98497052304447,0,0,22.3465448257048,0,0.0049112591939047,0.00694847540697083,0.015685716830194
59.246186740534,11.4651790822567,2.45374489040114,0.0116224047285505,0.0132772211832926,0.348191346041858,0.0262687916581356,0.017492780174138,1.5089688890148,40,60.0206321384758,0,2,2.05836630635895,0,0,23.4084134513978,0,0.00594302888726816,0.0169898203085177,0.100684151472524
66.2793249230836,13.3111564644217,2.3408611107152,0.0197114394640084,0.0222954108328559,0.925863957731053,0.0293521371567273,0.00606267106070416,2.18390582688153,40,56.965900035575,0,2,2.31566977896728,0,0,18.2748226309195,0,0.00450527281500399,0.0151564902451355,0.117517936555669
47.5039561018875,9.10098230138802,2.35704586375505,0.0144376172486227,0.0180385868265294,0.867937699425966,0.0136909877525107,0.0289001348738791,2.35937445471063,40,43.5415692254901,0,2,3.7546606278047,0,0,19.5096448645927,0,0.0244969509076327,0.00865451724617742,0.154891514219344
45.1257826075438,8.86994263511155,2.16266484372318,0.0158044928219169,0.0263531919089146,0.0482768137007952,0.00826130263018189,0.0272123806648981,1.95362110203132,40,58.9798561576754,0,2,3.35104913124815,0,0,20.2752564568073,0,0.024367528099101,0.0179800957953557,0.0452444014605135
38.3898052583134,7.26763323288558,0.735486940364353,0.00725298416567966,0.0284010388143361,0.63181043183431,0.0153624029708654,0.0184329005718371,1.76464161998592,40,60.4129396658391,0,2,2.95889773382805,0,0,24.4348785106558,0,0.00131606896407902,0.010315308123827,0.195470495196059
56.3026113781802,10.9335514353034,1.14461453980766,0.0159216381295118,0.00663095455477014,0.820439608534798,0.0294509350238717,0.0214037960368674,1.91094603319652,40,58.5123717039824,0,2,3.30710402270779,0,0,17.0157116150949,0,0.02245385638671,0.00968043206492439,0.172535881912336
72.0874281267128,13.0776909316677,3.37701859069057,0.0145609461725689,0.00668084675632417,0.336045981617644,0.00867752085883869,0.0107241849307017,2.28075670683756,40,50.7117312029004,0,2,3.73435980500653,0,0,24.5145800895989,0,0.0226851027365774,0.0057109073002357,0.119630819000304
52.7766838620369,10.6561394858255,3.8757749190554,0.0197927611565683,0.0131243222407065,0.187957705464214,0.023075953944549,0.0129973949431954,1.74946671398357,40,30.5499578732997,0,2,4.98318887222558,0,0,29.0188217663672,0,0.0144920451007783,0.0155199454817921,0.033054373646155
28.2934265404382,5.28598862817973,1.15713306621183,0.0108729574864265,0.0279119459055364,0.0527705899439752,0.012345782993196,0.00880298262953525,2.20970651088282,40,64.5533438492566,0,2,3.61693352484144,0,0,22.2915321355686,0,0.0260160454362631,0.0192035817529541,0.124706760188565
58.5168246221612,10.4878813051289,0.245275370310992,0.00597334200632758,0.0137631342802197,0.0158810522407293,0.0149333956380049,0.00124504074923927,2.4675229950808,40,49.4795986544341,0,2,4.53258919483051,0,0,19.8289745883085,0,0.0152129816869274,0.0114654994755983,0.0215461092069745
59.5023874508483,12.1930996959003,0.878997475490905,0.0102386293211021,0.0218609798355028,0.262815557187423,0.0131043730902649,0.0269842000508355,2.11584160244092,40,39.1882925387472,0,2,2.71868001576513,0,0,29.1599449957721,0,0.00967036424903199,0.0100122670189012,0.0360125485341996
70.4921603267083,14.6026954718166,0.492970074294135,0.00701701085898094,0.00628384999651462,0.755888474639505,0.0175202516003745,0.024672382580461,1.6983130229637,40,36.248577972874,0,2,2.24905145890079,0,0,15.0702782347798,0,0.011384428369347,0.00858451556530781,0.17333857184276
61.8185620418675,12.3762812925773,4.11209864204284,0.00926092025241814,0.0326672881357372,0.997028968296945,0.0243532358501316,0.0244997657178459,2.16868760436773,40,52.748916419223,0,2,3.31689834990539,0,0,27.9531019146089,0,0.0215865544206463,0.00992579094832763,0.111304246913642
25.8506893735396,4.75848506401914,2.33479409117717,0.0126299303746782,0.017525426230859,0.225752161350101,0.0282708732201182,0.00306570143477526,1.55513222678564,40,51.9524364452809,0,2,4.61798519990407,0,0,21.6447176865768,0,0.0213707661093213,0.011495321742259,0.199896812625229
52.8197433434519,10.222371224066,0.967173725366592,0.00741187747684307,0.0305545526505448,0.735273213824257,0.00166055023792665,0.0264259597825468,1.63342120195739,40,55.588081907481,0,2,3.40789475711063,0,0,23.8938524422701,0,0.0237674531713128,0.00915495537687093,0.0315078977029771
54.4820405266074,10.6468335611498,4.35318329860456,0.00982791271293536,0.00257233977178112,0.139446808025241,0.0170650083060167,0.021457571050995,1.74714209721424,40,63.3648979663849,0,2,2.36570501490496,0,0,20.7395676488522,0,0.001854706434533,0.00979894427582622,0.00987764000892639
44.6653829650463,8.23818621870905,0.943970845662989,0.0102769443241414,0.00124941335991025,0.518444115994498,0.0170199182106485,0.0113030344140925,2.42350146058016,40,42.9808090534061,0,2,2.52407153462991,0,0,18.9211398165207,0,0.0180990958353505,0.0102675589814316,0.184258267330006
48.3306095692561,9.4415947173732,2.29416527040303,0.0164764078054577,0.0113887109141797,0.0322213897015899,0.00429522340942407,0.0136259569971985,2.38933898066171,40,33.6049451120198,0,2,2.32622482883744,0,0,29.4938154495321,0,0.00350419959286228,0.00744684097939171,0.0304017994087189
20.1776145551935,3.65334341224384,2.50766446336638,0.0149083030316979,0.0242696986570954,0.589690287830308,0.0145860197516112,0.028963751947782,1.92835893901065,40,41.2499489169568,0,2,4.43565982719883,0,0,23.2067534769885,0,0.0159114146931097,0.0120721507014241,0.0751439271029085
28.6915599032763,5.80696779899909,4.27049599250313,0.0151802624051925,0.027892987432424,0.397782808402553,0.0186641964409454,0.015565216641794,1.82012580218725,40,64.8802825622261,0,2,3.57631124230102,0,0,18.2327478623483,0,0.00396241944981739,0.00892138662515208,0.0895709486212581
56.9177612272186,11.5159107383715,0.517136353184469,0.0119822518387809,0.0224683709731326,0.531635114690289,0.0103218241985328,0.00799692817460978,1.95969565305859,40,64.2652154993266,0,2,4.71259838715196,0,0,15.3900686942507,0,0.0270058691245504,0.0113366567052435,0.0308262744918466
26.897161507485,6.41488093888236,0.245432823314331,0.0105040632747114,0.00358998579112813,0.75102632609196,0.018879137413085,0.0186605304340343,2.3301253200043,40,37.9835762269795,0,2,4.49601796851493,0,0,16.171723814914,0,0.00309614668367431,0.0170706652209628,0.151792372018099
13.9090539805564,3.57708797131118,4.22610631969292,0.01630765019916,0.0199759179526009,0.309324032394215,0.0214796751340921,0.0274055231470359,2.27930545900017,40,40.9924455545843,0,2,4.90227899863385,0,0,22.4150956096128,0,0.0136709832516499,0.0123898126708809,0.0342046137433499
28.3005958457949,5.90064742064607,0.168518774094991,0.0120052633830346,0.0186440137703903,0.206936205038801,0.00498319244692801,0.0230688132676855,1.66394170513377,40,62.7507292013615,0,2,3.6306570249144,0,0,25.0985771615524,0,0.00489611449185759,0.0131104550138116,0.036096764029935
49.3787742085372,9.72015662534097,0.97928256529849,0.0086561459233053,0.00415345155494288,0.352951614418998,0.0278190280246199,0.0229506122814002,2.24740692204796,40,48.667318020016,0,2,3.46155232260935,0,0,26.7423874523956,0,0.0087281809723936,0.00661174111184664,0.178146037226543
62.6141103863063,13.332622515581,1.44228174188174,0.0120435354497749,0.0335782899404876,0.226764686405659,0.0153297830847697,0.00270877154841553,2.41454802430235,40,64.3152893893421,0,2,2.30908954981714,0,0,27.2113189764787,0,0.0211871973238885,0.0133919376926497,0.198282245686278
51.017189019399,10.2723135249471,2.58953046030365,0.013436646037735,0.00950064166681841,0.926613537361845,0.0278383257415495,0.00802558078990551,1.52161593735218,40,50.6553802080452,0,2,2.55503023508936,0,0,21.2798757234123,0,0.0144662966835313,0.0161374751746189,0.0431296941358596
48.6528897232389,9.96234648715235,3.39633833058178,0.00817019293666817,0.0209973243689165,0.749264694051817,0.00273729365908541,0.0146335299571604,1.98488242854364,40,48.0591611750424,0,2,4.33736885432154,0,0,22.8188025264535,0,0.0200462553394027,0.00772749594179913,0.121274008462206
35.3297120407512,7.96607990790097,1.44750920694787,0.0144162909907754,0.00694472058862448,0.650268002646044,0.00189075708817691,0.0260305953412247,2.28618894401006,40,34.7011482715607,0,2,3.45448273979127,0,0,17.1693494799547,0,0.0235102279367857,0.0176737953245174,0.134177940059453
70.8327229945353,14.6628190030977,2.48209656786639,0.0157637893536594,0.0330583246066235,0.383605484850705,0.0131964641996985,0.0260304821743723,1.76969379954971,40,58.8570728525519,0,2,3.27406447357498,0,0,23.0315386131406,0,0.0217619595886208,0.00516073580714874,0.116590928286314
57.6871703050048,11.6171961616419,4.07925196783617,0.00918854089453816,0.0130071791815571,0.637495897477493,0.000351775611001067,0.0127055833389261,2.26176617085002,40,69.8997068032622,0,2,3.23273548413999,0,0,20.7865644735284,0,0.00352153108455241,0.0180358651548158,0.0542797333095223
53.7699721163215,10.021795287977,3.41451731231064,0.0199196347105317,0.00329651484824717,0.79637830494903,0.000721279055962805,0.00837947567912051,2.28461054270156,40,65.0318775791675,0,2,2.40305901877582,0,0,19.6606633916963,0,0.0249272252758965,0.0152909328532405,0.0601202021352947
35.5946124510193,8.36972668229018,4.30498412938323,0.0144781418994535,0.0337397101712413,0.422486563446,0.00758636672447203,0.026710654792909,2.31590882502496,40,66.8472549133003,0,2,3.76947562629357,0,0,15.3460735653061,0,0.0282441809400916,0.0128470131382346,0.105580369289964
40.2307838471658,7.46224869725466,2.42074703914113,0.00782688421546482,0.00794926944701001,0.345014245249331,0.0196810723627615,0.0287863031810708,1.69926225068048,40,69.5050662849098,0,2,4.28758592903614,0,0,20.6187541724648,0,0.0226187218003906,0.0184359906800091,0.162301130639389
20.4146946293831,4.16384558903353,1.80596793873701,0.0185979329538532,0.0101316754841246,0.852265787310898,0.000204968729936518,0.00105631277983775,1.86264459998347,40,62.9539336916059,0,2,2.77358128945343,0,0,15.2721692493651,0,0.0270307993213646,0.015556911326712,0.0906490123365074
19.1271257194643,4.11016436627403,3.60323257965501,0.016210664632963,0.00724959256639704,0.908194014336914,0.0101043904553703,0.0109809712649789,1.84421105496585,40,54.9855369422585,0,2,4.27758081024513,0,0,23.3090623305179,0,0.0080448509613052,0.0068729767377954,0.174123029224575
