"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi"
32.5614626000557,5.61723690546694,0.963124026660807,0.00671172194764949,0.0280142510537989,0.174323300598189,0.0177315211052168,0.0185331812969199,2.1723681637086,40,56.2810437288135,0,2,4.91540522105061,0,0,24.7187126555946,0
70.0338825777204,13.8190741716892,1.78289192228112,0.0194654826191254,0.0215466313087381,0.263251179363579,0.0144287890073238,0.0143248081234773,2.25058208731934,40,55.8473894558847,0,2,2.48649965156801,0,0,18.1051714089699,0
9.50644309161785,2.6066303243698,4.29830181004945,0.0181168433639687,0.00586575980065391,0.936937241349369,0.0141915234907414,0.00990371970670763,1.9249632335268,40,67.277176072821,0,2,3.53239713283256,0,0,17.5346853781957,0
55.7925394525809,11.3126566454305,1.91236867883708,0.00750205692020245,0.0344008991862647,0.880772097967565,0.000760315398548264,0.00954297110417159,2.12725342274643,40,49.1463470086455,0,2,3.72427901159972,0,0,27.2550172638148,0
33.9870178132017,7.07417925727326,3.7175189597765,0.00515070241410285,0.0303450520797633,0.497851251624525,0.00475549120170297,0.0207145639533899,2.2217643125914,40,39.9210333172232,0,2,3.86698442162015,0,0,21.1509095469955,0
72.2677204673641,13.2000661874395,3.99122042418458,0.0104299984138925,0.00374933198234066,0.949215397704393,0.0200778363457462,0.0122701868375414,1.50502913887613,40,51.0965507756919,0,2,2.05557620897889,0,0,20.0537939392962,0
69.4146683281718,12.4563427411066,4.4059023053851,0.00734877728740685,0.020968083109241,0.0461697678547353,0.00863915602504741,0.00560552587613929,1.92542019230314,40,49.1661058552563,0,2,4.12122852331959,0,0,16.6544668609276,0
18.9691035530482,3.45724089747589,2.53806301101577,0.0179875927790999,0.0130641135373153,0.438697847770527,0.0152674501093524,0.00494453129990492,2.42031307518482,40,35.3421767801046,0,2,3.18331296253018,0,0,29.3143101059832,0
42.8618668775523,7.48664175158803,3.45510759099852,0.0135725184238981,0.0142088841181248,0.480292777530849,0.0178557004253194,0.0230364956509718,1.92738039582036,40,59.5152053702623,0,2,3.94502712693065,0,0,28.9345690933987,0
62.0997184783076,12.8213888098678,0.696541479206644,0.0157162003195845,0.0264248270741664,0.850749941775575,0.0187540342612797,0.00193868053742684,2.24975974229164,40,38.8575379643589,0,2,2.34825084288605,0,0,17.4142911052331,0
53.5903288223588,11.3406333557766,1.51784318243153,0.0111725737701636,0.0268795647439547,0.518142868066207,0.0266295728903194,0.0165203468520264,2.46082754642703,40,55.5764157604426,0,2,4.21778908162378,0,0,21.1558114411309,0
46.1836705179144,9.77943397136669,4.08370786299929,0.0197075866279192,0.00741693839710206,0.289047490339726,0.021429433227221,0.00387250023390166,1.69347641663626,40,67.3688604682684,0,2,2.55887103546411,0,0,28.599918797845,0
42.8388600804309,8.49127738726821,1.70270102354698,0.00736891471548006,0.0345397747042589,0.218912790995091,0.0179925440358114,0.029117001958834,2.18857634998858,40,34.7949668578804,0,2,3.22021137783304,0,0,26.3912067341153,0
60.5381451919553,10.3696168772468,2.21879577124491,0.0189368191175163,0.00700331114884466,0.340767048532143,0.0172473349152901,0.0287525314118504,2.42380472249351,40,56.4750940911472,0,2,2.47399670816958,0,0,17.0435655978508,0
42.745231687441,9.25310049292458,0.390635888907127,0.00554126775357872,0.0323151838136837,0.246565296314657,0.0222905595449707,0.0194417524212715,1.50998525763862,40,32.745303157717,0,2,3.13284647138789,0,0,21.6282628581394,0
59.0783575779518,11.9752904870707,1.48762609041296,0.00573977366671898,0.0349851846820675,0.760420464212075,0.0230497129555861,0.0278211961400742,2.09043575567193,40,39.6092059183866,0,2,4.19308181689121,0,0,18.0744628713001,0
28.5497077641284,5.33720763123556,3.82634306629188,0.0150544800213538,0.0153504151827656,0.484435290331021,0.00530240602858364,0.0144689870226267,2.26338515849784,40,30.289405528456,0,2,2.37113983742893,0,0,26.6870510147419,0
59.6444023546979,12.1779236486952,1.7255751042394,0.0137043561984319,0.0207512986538932,0.573387705022469,0.0166075331521314,0.0166346268551075,1.55517783667892,40,31.5628942567855,0,2,2.48550419998355,0,0,21.7454285616986,0
65.1632647139903,13.869618197572,2.33294255391229,0.0110258974984754,0.0273496895139106,0.799473716178909,0.00985483138906769,0.0166276612667134,1.74751238152385,40,59.6887304540724,0,2,3.10725645674393,0,0,24.6379852399696,0
64.8834672809677,13.6855569895687,2.90860854671337,0.0085319144569803,0.00784088278841227,0.521949250018224,0.0224137846870301,0.000182370970672928,1.79522418859415,40,45.3369203861803,0,2,4.26623515342362,0,0,23.9450459217187,0
46.8531909583804,9.84268960681365,2.14634060952812,0.00815165598760359,0.00565648258663714,0.200059700990096,0.0145344205756835,0.0212709648954868,2.01540109724738,40,58.9959783293307,0,2,3.01529041840695,0,0,27.7844545827247,0
18.4405739158331,3.78713165455544,1.83090584201273,0.0115522669500206,0.023269776375033,0.111762723885477,0.000311643204123247,0.00271649566963548,1.95758329494856,40,63.4255591128021,0,2,3.26633999380283,0,0,29.1764901252463,0
47.2499605792364,9.22555182429913,2.38762997626327,0.0191400998760946,0.02365990016656,0.763074793620035,0.0167110266581085,0.00629356929220259,2.41204296890646,40,49.9056022427976,0,2,2.84664410352707,0,0,27.2778138960712,0
60.0589251537819,12.7488596899751,4.04306799487676,0.0165290198556613,0.0118402725243941,0.548375840531662,0.0241968233956839,0.000827094734299462,1.6929693268612,40,61.8200210854411,0,2,4.01137472619303,0,0,16.8778916902374,0
44.923590564218,7.2076677341412,1.18420881475322,0.00653214788297191,0.0292747635426931,0.030918299453333,0.0210529822787759,0.00471748062268365,2.4546188141685,40,69.1627421509475,0,2,4.08177984622307,0,0,25.2914554369636,0
67.555677214687,12.8656292443404,3.49184481461998,0.0103728378959931,0.00448775209067389,0.239310304634273,0.0141952832738496,0.000463829075288959,1.51534842257388,40,35.9485548827797,0,2,2.80727130779997,0,0,15.1826928346418,0
5.2565688046074,0.796890481029483,1.51198563503567,0.00659773634863086,0.0240147457881831,0.97675167885609,0.0127976010892587,0.0241402421131451,1.52400673576631,40,54.353477563709,0,2,3.8470898095984,0,0,20.1728209527209,0
34.821586925381,7.06045493814304,3.42191001051106,0.0124395970685873,0.024801566472277,0.205624800408259,0.0265738984508393,0.0147880592975882,1.66525505273603,40,63.9576101303101,0,2,3.20928790280595,0,0,16.2431346438825,0
11.652699491092,2.87401308235942,3.51598256465513,0.00564854265074246,0.0103648076597601,0.779672161443159,0.0233530954951979,0.0160137824494625,1.56357999588363,40,42.3913104552776,0,2,2.4179394505918,0,0,19.9221229471732,0
41.1340274888331,8.18402734500911,0.0520241155754775,0.0157997697102837,0.0337776564154774,0.948015803936869,0.000180826847481076,0.0033211078205402,1.58652008511126,40,44.510636748746,0,2,3.03803476993926,0,0,22.9637917410582,0
48.241373364459,9.08497784232373,4.07274949166458,0.00695858861668967,0.0173886559344828,0.266774327727035,0.0181309920362383,0.00208524370511761,2.16921511781402,40,65.1617208030075,0,2,3.00695103034377,0,0,25.6926564930473,0
35.476780344873,5.75045894834234,3.7309747642139,0.0107697632559575,0.0343497717897408,0.113503532717004,0.0295836319598532,0.000278296737538185,2.0031109652482,40,49.8384357709438,0,2,3.24241251987405,0,0,25.1197812811006,0
34.4529648163698,7.04845254829396,2.35460559208877,0.0156581442581955,0.0105351468669251,0.458745560608804,0.00263646008037729,0.0050255485297367,1.76007139333524,40,63.6938784644008,0,2,3.80300339614041,0,0,18.1886723719072,0
60.0991024659594,12.5044352189472,1.01443050988019,0.00622401622473262,0.00587357196770608,0.295220638159662,0.0153502090068581,0.0176482662901329,2.02774273371324,40,43.392124818638,0,2,3.45927213761024,0,0,16.335754803149,0
59.9192256134402,12.1796634068821,2.68616700719576,0.0176785265491344,0.0238163010249846,0.108874032041058,0.0192104742251011,0.0162422873350512,1.81700942502357,40,39.5958081353456,0,2,3.90870073460974,0,0,28.1528118671849,0
38.8595274831069,8.47983204448404,2.01175631093793,0.0119914731895551,0.00149487250158563,0.0208234617020935,0.0284169884825265,0.0206949376147799,1.80337962741032,40,56.8308186437935,0,2,4.57740022870712,0,0,26.010742241051,0
58.0754980943143,11.0263859858345,2.66335692023858,0.0106374404625967,0.01385855396837,0.175433772150427,0.00132340354710119,0.0264152002731571,2.39053929806687,40,51.0932707041502,0,2,3.63630007137544,0,0,26.0316050669644,0
16.3503828104349,2.54148742675285,1.11897941934876,0.00868544552940875,0.0330371496095322,0.181036143330857,0.0202644878392178,0.00560578751382418,2.38538420503028,40,31.275132605806,0,2,2.58067088620737,0,0,23.4600205812603,0
15.2540548931538,3.20317779437408,2.58689597260673,0.0136148215574212,0.0150023558069952,0.616964665008709,0.00787972335268743,0.0172947586554149,1.82219918374904,40,62.5030108354986,0,2,2.81656449846923,0,0,25.3400455950759,0
22.4722738684641,3.449769944619,2.05967153899837,0.00828080644016154,0.0253336916523986,0.253645509248599,0.0239919121963135,0.0290682268918375,1.85840825270861,40,63.5572332516313,0,2,2.82039178791456,0,0,24.7091475420166,0
67.9113116452909,14.3516592803409,1.82007638644427,0.0147214561258443,0.00995905975578353,0.0194839353207499,0.018431586385367,0.0149183903641556,1.62157883122563,40,63.1687290966511,0,2,4.85935554420575,0,0,22.9258445743471,0
69.2596456247974,12.5168365378845,0.0409872875316069,0.0193916107027326,0.00617592262243852,0.829968350939453,0.0262861145097995,0.0138320330533478,2.2526953953784,40,66.7697994876653,0,2,2.33175938064232,0,0,24.6958182659,0
60.1029177254628,12.3843107651042,3.22373333887663,0.013347680157749,0.0301399389118888,0.750876080710441,0.00289359479706734,0.00966466055102646,1.88195416890085,40,47.8842467349023,0,2,4.02994976332411,0,0,27.5107354146894,0
65.0080097329344,13.502302623733,0.509170821052976,0.0151400707743596,0.00669507985049859,0.331352978013456,0.00527029696091544,0.0103737300708052,2.1349156985525,40,66.6537950374186,0,2,3.92090610018931,0,0,20.1864382938948,0
70.8950217433545,13.4919286265894,3.41928533487953,0.0131091253750492,0.0224910861779936,0.79853027779609,0.0136428249540064,0.00704007355068577,2.27934233262204,40,33.9717641379684,0,2,2.81381258205511,0,0,24.3259939108975,0
62.9936710233545,12.781101884267,4.12557157385163,0.0117944599187467,0.00507353224419057,0.880856563802809,0.0221899922264228,0.0125145852244506,2.29112767637707,40,31.9360163901001,0,2,3.80117453192361,0,0,24.9479294253979,0
51.0990527974182,11.2840183340574,2.61528624873608,0.0109004163078498,0.00678447162127122,0.548647055868059,0.0138943755181064,0.0078495647670771,2.09493673336692,40,68.0663932021707,0,2,4.67968853190541,0,0,21.6676250612363,0
54.3620252289321,9.62755556821261,0.806683431495912,0.0192960991361178,0.0218355068415403,0.961814659647644,0.0171808819947205,0.0109487297026464,2.22123878123239,40,33.9165338780731,0,2,2.85194510966539,0,0,26.1033169564325,0
35.9512105337518,6.68902002529508,3.19302557024639,0.0149720398546197,0.0213714414718561,0.215275349095464,0.0135423133774823,0.0201491915409639,2.27462606620975,40,52.1726899221539,0,2,3.01475409674458,0,0,20.5814173375256,0
56.9816305621366,12.1784977349797,0.409085411229171,0.00684853797894903,0.0228283890751191,0.371580215636641,0.00601294908454176,0.0150736815331923,1.91577921970747,40,42.7601949218661,0,2,3.00189783098176,0,0,15.6204795255326,0
31.3645639342179,6.0951454495392,1.2812478239648,0.0140793893823866,0.0109210265553556,0.736841132631525,0.00566414054503897,0.00839496160660405,1.53844013554044,40,42.8477418795228,0,2,4.86319680698216,0,0,21.7906970030162,0
39.1128943060205,7.54943276058875,3.6712628309615,0.0122570550837554,0.0209806652078405,0.495412215357646,0.000380059287135955,0.00108217677871231,1.6814659058582,40,54.1320428997278,0,2,2.89207052066922,0,0,27.9396719054785,0
43.1438962126611,9.38210472284065,2.59384494961705,0.013935492465971,0.0193978140125982,0.4194528197404,0.0217768423647131,0.0172207109661237,2.0463054117281,40,45.1856396347284,0,2,3.53592239296995,0,0,27.213315385161,0
27.8884818859994,5.9295881222207,2.00072052015457,0.017928546940675,0.0148058234415948,0.310709092533216,0.0213871240045805,0.0156340540822782,1.99199646222405,40,49.307713964954,0,2,2.87672835076228,0,0,17.4983889015857,0
50.5443671031995,10.1797050058097,3.29766483034473,0.0186027150775772,0.0339453361690976,0.962114993948489,0.0229029985938524,0.0114649167161155,2.25553841609508,40,43.2594584580511,0,2,2.43686891230755,0,0,23.754015538143,0
74.9772737762019,15.0160671435499,2.16846769815311,0.0190212504123338,0.0148098916616291,0.851597753586248,0.0211434356773505,0.0160684593909048,1.69216400734149,40,47.140697715804,0,2,4.99509861925617,0,0,27.1888742898591,0
32.5138404769143,7.15240648375747,2.05789036257192,0.0058979824418202,0.0060639331554994,0.692642346024513,0.0104448673882359,0.0169076092533558,2.41589619428851,40,31.75338473171,0,2,4.01247695973143,0,0,19.6874820347875,0
68.1617288372099,13.0349481006696,1.40295728563797,0.0171816009248141,0.0212756421286613,0.427061274182051,0.017839534156064,0.028818691810735,2.35560204088688,40,40.0847645569593,0,2,2.04030846199021,0,0,18.9845143491402,0
60.6665835552877,12.2752553496845,2.02782414166722,0.00627067263587378,0.0209599757376127,0.968553398037329,0.0199724031248665,0.0253855767795886,1.50310983299278,40,47.2799270227551,0,2,4.67446451354772,0,0,21.1918613361195,0
45.6080039150124,9.15523545580496,1.10179154004436,0.0143518327723723,0.0224879340571351,0.147213579155505,0.00902078678518534,0.00486552446974441,2.19393824553117,40,67.4715731944889,0,2,3.70354337058961,0,0,17.6150976552162,0
56.4191504505126,11.0941040484429,1.4443105563987,0.00995699208346195,0.00362659958936274,0.271098839119077,0.00604598854056559,0.0236321283923415,1.7169412416406,40,63.5449339728802,0,2,2.62967847776599,0,0,15.1624636841007,0
69.3909002794023,13.3541348779532,4.06460804538801,0.0195515970315319,0.00492342081619427,0.434047506656498,0.0130647561033419,0.0202619264363078,2.47677370719612,40,68.1033316999674,0,2,4.36601863871329,0,0,29.3796988029499,0
53.2042825464225,10.4477534889107,3.22567059053108,0.018777064132737,0.0258559883907437,0.875556158367544,0.0152748896899889,0.0144776625567838,2.29046718054451,40,69.5544961001724,0,2,2.44917619135231,0,0,24.1361440171022,0
55.7259929080538,10.9437519333972,1.15215662657283,0.0100889171205927,0.0329624267932959,0.666457363171503,0.0150825414915429,0.0148629278742429,1.92021229537204,40,34.2741985805333,0,2,2.63812154089101,0,0,26.0365827998612,0
43.7713956397616,8.29366108182381,2.70276196638588,0.0155263963830657,0.00354023602651432,0.833814498968422,0.0232939628297673,0.00482494217452826,2.19988457881846,40,41.8399033509195,0,2,3.83232437889092,0,0,27.523891646415,0
57.7687814988922,12.3049299101823,0.474818700458854,0.00770512936054729,0.00367751106247306,0.0556115459185094,0.0200532967837853,0.0111259127678047,1.88921836437657,40,37.3781720828265,0,2,3.79487666115165,0,0,28.5216297651641,0
69.4232874812254,14.3585111987243,4.48304213897791,0.00732283361023292,0.00250959103135392,0.738036302151158,0.0179154671938042,0.0215321005320828,2.13912381255068,40,47.0004653092474,0,2,2.09907417092472,0,0,16.9178095262032,0
54.0388487462665,10.8619124420513,0.972649031784385,0.0156248282361776,0.00446730404999107,0.707828797167167,0.0279395353118354,0.0202185951299267,2.08494987292215,40,38.7976838555187,0,2,3.05402845959179,0,0,20.9266882378142,0
66.1466458681552,13.6473561562656,2.00927506957669,0.00861632719985209,0.025184507121332,0.961816634982824,0.016691025961847,0.016624546416658,1.5542518554721,40,59.7796071320772,0,2,3.11439431924373,0,0,23.0740849894937,0
71.1022105967878,14.5110625969961,3.86032007471658,0.00814151149592362,0.00369071679469198,0.848302820464596,0.0199496806006669,0.0284916553670401,1.90263081179,40,49.4936840608716,0,2,4.75254095043056,0,0,17.6907640567515,0
43.5038973242973,8.91124145677623,2.44988745159935,0.00834986212546937,0.00870009780535475,0.880663593066856,0.0273000344145577,0.00468092569044558,1.87346802372485,40,47.3453927785158,0,2,2.847600776935,0,0,19.7057121642865,0
52.7201910482745,11.3050354455153,0.109611836727709,0.0155225897277705,0.0341764106759802,0.34489971678704,0.0224354914886295,0.00281428824617062,1.64444498857483,40,30.9310775715858,0,2,3.84951305482537,0,0,17.321433465695,0
37.6769477176321,7.22339192193714,0.703111505135894,0.014413473875029,0.00182843613810837,0.864486948121339,0.00681463399461703,0.0252710649963818,1.51532994094305,40,41.8285714276135,0,2,4.23577230470255,0,0,18.2284749741666,0
18.8436077473536,4.37192494345942,2.33380973094609,0.0147654311836232,0.024843526694458,0.411216055275872,0.0237319436928211,0.0234239892319241,1.58456054818816,40,46.2560305930674,0,2,4.52053157635964,0,0,26.0024573619012,0
66.8357388721087,13.7118020529659,3.65713781956583,0.0106987386860419,0.00415093607408926,0.915735851041973,0.0234411281132628,0.0242872362673003,2.00761802284978,40,44.7760581318289,0,2,2.097896134248,0,0,23.0249702429865,0
14.3874656520721,1.33438000519207,1.92437923152465,0.0110577140573878,0.0177851323676296,0.105468307388946,0.0103813413044764,0.0104499869262031,1.69205486262217,40,39.6639786940068,0,2,3.03491138084792,0,0,24.7423974133562,0
51.3866982558251,9.41319741042108,1.7070250158431,0.00541213353048079,0.0302036845129915,0.236605183919892,0.0177115217216825,0.00733250180153176,1.66042702109553,40,53.527797870338,0,2,2.19168478460051,0,0,18.434083184693,0
67.3903861329753,13.2353773999751,0.150436763651669,0.00963369136326946,0.00832026265049353,0.26754493964836,0.011623580881597,0.00290478104750626,1.60276339598931,40,41.5576590504497,0,2,4.12042075931095,0,0,26.5531797206495,0
66.2873182935983,14.0595857874404,2.48835847817827,0.00639441502164118,0.0203728004572913,0.754435023060068,0.00692999752125703,0.0298901988193183,1.5749668891076,40,30.4996126238257,0,2,3.18572546704672,0,0,22.0375482807867,0
33.8886748109087,7.34921352226834,3.15510226227343,0.0127037889673375,0.0177076214905828,0.855431263335049,0.0235565672823112,0.0104438574681687,2.19112593564205,40,51.8825295753777,0,2,3.65557579440065,0,0,25.9433568560053,0
72.3090855495992,14.858623020694,3.72489238798153,0.00733290229109116,0.0208001094493084,0.897619136609137,0.0141630820080498,3.54210931272246e-05,2.06721634068526,40,40.4071676265448,0,2,2.559283610899,0,0,28.6069150152616,0
60.7258208009865,11.7851044581904,1.98504539311398,0.0142331182432827,0.0121240550479852,0.4881686209701,0.0214802604777133,0.00810326475423528,1.94433006481268,40,31.6081118490547,0,2,4.57558724610135,0,0,19.1521704336628,0
42.4465527870756,8.52604681862767,4.21405222301837,0.0141941698617302,0.0286802738369443,0.0305971605703235,0.01060880784387,0.0222279796930659,2.46598634682596,40,52.0608666539192,0,2,3.93845882033929,0,0,15.6664222036488,0
39.0693446185332,7.79063590125899,1.53784943476785,0.0148344594181981,0.0332816437534057,0.44716740003787,0.00959925904806238,0.00672073514823336,1.87243161117658,40,46.883863825351,0,2,4.53495265124366,0,0,18.0759397835936,0
36.9943114302417,7.29187900167067,1.81025894300546,0.0130284030234907,0.0206763458470814,0.893999660154805,0.0223947203282919,0.00946875026058871,1.55654661171138,40,57.6681284233928,0,2,3.18045527208596,0,0,18.7548236805014,0
40.2548432922053,7.40146748740697,4.25536353397183,0.0114609426923562,0.0238252458479255,0.0515775189269334,0.0202150369202555,0.0210258873049682,2.02886134549044,40,36.5151451621205,0,2,2.43914627679624,0,0,27.2282765829004,0
58.08536646282,11.4198607453526,1.62312415265478,0.00719538378645666,0.00102492639329284,0.14067303435877,0.0197839732632227,0.0172975882736105,1.69110541348346,40,36.5349337924272,0,2,2.85180417774245,0,0,20.005567506887,0
46.4894825951575,8.65719286715547,0.734859837801196,0.0139231017814018,0.00319448463106528,0.782555478625,0.0268694890193944,0.0233620618403051,2.15246466989629,40,33.2403026055545,0,2,4.46738777053542,0,0,27.3230580158997,0
31.2004554743809,6.83323667961352,2.62067934020888,0.0184391129598953,0.0182669663913548,0.0702179681975394,0.00101427391613834,0.00441943329931004,1.92239081813022,40,40.9911838825792,0,2,4.77977780578658,0,0,28.40940687689,0
69.3409199296018,13.5578768665494,1.77793903264683,0.00660939763998613,0.00438684824388474,0.51267323247157,0.0178190475273295,0.0134015903092548,1.58758636447601,40,34.8775832075626,0,2,3.95290445210412,0,0,15.8683899056632,0
45.1350554285031,9.10237066261254,3.99022753851023,0.0121552980109118,0.00377551945671439,0.459076230879873,0.0285115103366273,0.0120929245339404,1.73989117075689,40,31.8321260251105,0,2,2.05762088624761,0,0,27.1742923208512,0
40.6703187641847,8.72685032157566,3.55308184877504,0.00527642017346807,0.0274343129205517,0.445873346645385,0.0166046332122618,0.0235531925192708,2.39145398256369,40,31.6409485414624,0,2,2.64264245168306,0,0,17.5856738328002,0
57.8967739760453,11.9758629794772,2.45877835946158,0.0123104426276404,0.00696186925843358,0.0431848855223507,0.000503807145957835,0.00809821636887034,1.64831578382291,40,57.1325047500432,0,2,4.97508082119748,0,0,22.1537601272576,0
40.5842605403191,7.39851146363833,0.28426467825193,0.00958046348067,0.00661923923715949,0.183660403359681,0.0238173265153565,0.0290956779917516,1.92380827409215,40,63.1968927942216,0,2,3.71104509150609,0,0,26.6790308605414,0
63.5857763211054,11.0886771292167,2.5926967158448,0.0109580761741381,0.00275617408938706,0.219346661819145,0.0226212777413195,0.0207225766022527,2.22906966903247,40,59.465125547722,0,2,3.77315331902355,0,0,16.6477552964352,0
56.690056946813,11.1696465883349,0.955405917833559,0.0125790471653454,0.0204546766825952,0.0655104187317193,0.0267742881292664,0.0200404759437055,2.28774729929864,40,54.5778680406511,0,2,2.83982404018752,0,0,26.7940818483476,0
38.2997698273353,8.09931881176294,3.52911010652315,0.0199101737211458,0.0228950659497641,0.801656796829775,0.00681774323765188,0.0202864670316922,1.65692130243406,40,48.8182978611439,0,2,2.70093715493567,0,0,24.126299538184,0
62.4069305316049,12.4005661856434,2.33571555884555,0.00735944548039697,0.0109327983078547,0.0227192519232631,0.00957602860321058,0.0204868666952243,2.33081020391546,40,52.5351131334901,0,2,4.44488110602833,0,0,29.5024813420605,0
50.1372607502819,10.0890800367527,3.46635748073459,0.013812418372836,0.0346213356968947,0.533167755696923,0.0257261419933522,0.0230249020850519,1.93573832255788,40,50.4461439792067,0,2,2.40409914241172,0,0,23.1109067529906,0
49.1860304969757,9.98916106383779,2.75798133888748,0.0177819168637507,0.0152437518266961,0.374156482983381,0.0266767587824468,0.0193469218109618,2.06077943602577,40,51.0831451974809,0,2,4.92452610074542,0,0,20.7053891848773,0
58.183259241547,11.4097165996319,3.87636090524029,0.0107272304059006,0.0243481247704476,0.900618706597015,0.0196310576205235,0.0196607830760139,2.33646974549629,40,30.2400303725153,0,2,2.42949266289361,0,0,25.3813339176122,0
30.2686512892092,5.73908352414259,0.353442588122562,0.0117299599060789,0.0200284817749634,0.134532143129036,0.0236192830643151,0.0140183421973651,2.06952537456527,40,57.9775774013251,0,2,4.32124324678443,0,0,28.2345261157025,0
51.7870082482936,9.95677542155541,0.114395463257097,0.00651919606490992,0.0340932077202015,0.608743217308074,0.0275116625941521,0.0139756963719428,2.14130240958184,40,66.8497307412326,0,2,4.28853265801445,0,0,22.5137648591772,0
30.25735133385,6.09007144260476,4.22349938331172,0.0126614416437224,0.0297345560970716,0.488594757160172,0.0223675439863512,0.0168655795647809,1.95093737309799,40,64.8798155970871,0,2,2.31502501154318,0,0,27.6843426085543,0
44.8492661840661,9.61619205070263,0.533331863349304,0.00695395999355242,0.014879442749545,0.0435273819603026,0.0128856073759729,0.0138536530543584,1.55417454661801,40,45.2344510052353,0,2,4.53557249438018,0,0,16.2050681153778,0
