"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","LAIu","sd","cd","h","skyl"
38.3041014017174,7.63362338531981,2.07487203238998,0,0.00549389061750844,0.759027417516336,0.0188754407176864,0.000977278452233877,1.89451474836096,40,67.7651251573116,0,2,2.3983588477131,0,0,29.9739281635266,0,1.28785883507226,766.863064561039,4.10057536023669,13.9963380387053,0.141903040185571
12.6470563762664,3.63069097809896,1.44112302025314,0,0.0200175748164766,0.102663002209738,0.0128812266031164,0.0159577233669744,2.10127324028872,40,48.0049485247582,0,2,2.96967599098571,0,0,18.3650922565721,0,1.14850340830162,781.667156238109,2.8524962363299,28.5696049407125,0.177678900200408
38.1446550931062,6.94904120240048,1.64938108460046,0,0.0110881532011554,0.815226763021201,0.00942344790143659,0.00582143756808015,1.66818670206703,40,65.0438973959535,0,2,4.44909615558572,0,0,21.7189641378354,0,0.675827083690092,732.604940375313,4.55047473823652,17.188300373964,0.224453821382485
15.0050109897382,3.17212232330913,1.48623330937698,0,0.00993676171312109,0.501480790553614,0.000350007109229919,0.0179439855687879,2.29574744682759,40,49.7247805725783,0,2,2.78816439770162,0,0,20.5841183499433,0,0.383599346503615,515.514135919511,5.21463924716227,19.8006976163015,0.140523050632328
38.273126703036,8.03199193047142,0.536222432856448,0,0.00501546584209427,0.338233030866832,0.00181844168195734,0.00316340633091517,1.79948402498849,40,36.2726339139044,0,2,2.27855321066454,0,0,22.5925171072595,0,0.579222948872484,537.47297488153,2.11522444779985,15.2689733495936,0.297801068937406
42.8283258154283,7.8362763100708,2.14310613891575,0,0.0319344312218018,0.997922559734434,0.0235422014601808,0.0187825416735956,2.40351944277063,40,54.0620130766183,0,2,2.17881592502818,0,0,28.1088956224266,0,1.42262951375451,849.79571015574,6.23588975099847,17.6282012742013,0.217348587187007
66.3867703707121,13.5026878659548,1.44992599776015,0,0.0116592146069743,0.362645314540714,0.0177673490240448,0.0284733400936821,1.51669828337617,40,64.6464468818158,0,2,2.63684397051111,0,0,20.4002378031146,0,0.656878915778361,854.248975636438,2.2467597159557,26.6197338746861,0.242661748151295
39.5804376534248,6.86820403887106,3.0058526097564,0,0.0268013314544223,0.212308331159875,0.0273176758050406,0.029291046782257,2.21884647803381,40,48.0725451279432,0,2,4.60373653098941,0,0,15.6074375077151,0,0.306519991951063,865.538549982011,4.02031355001964,21.4438588544726,0.0520111487829126
44.2443272572471,8.20689336393704,2.56527555116918,0,0.00263411897839978,0.79242690699175,0.0242347084626299,0.014518751152691,1.84198760497384,40,60.472298655659,0,2,2.26086831348948,0,0,18.2031091139652,0,0.409425433655269,531.001688120887,6.87080130609684,24.4620737107471,0.110662784497254
19.223915214429,4.85166091038857,3.11106678564101,0,0.0120085822683759,0.137416736222804,0.00927019202500814,0.0150919422096713,2.1259465906769,40,30.928235175088,0,2,4.36232907231897,0,0,21.7074384307489,0,0.875646473304369,614.735677605495,3.16024816059507,26.8822336243466,0.0649247632361949
31.3277449894531,5.83852593091589,1.0778747893637,0,0.00391420397954062,0.914333382854238,0.0266298759208037,0.00140944222346181,2.26169186853804,40,45.069584492594,0,2,2.36103112879209,0,0,17.3675754305441,0,1.34937648302875,493.937242263928,6.05866947839968,19.0662567829713,0.0974297666805796
60.0829005397203,12.1338431673741,1.86294712114614,0,0.00324061227170751,0.0184774654917419,0.0271830783334747,0.0233380465382594,2.33928605797701,40,44.7206455934793,0,2,2.54518592939712,0,0,18.9455782820005,0,0.702036525146104,656.243165954947,2.97264474374242,14.1278568282723,0.26254149946617
73.7752471997146,14.813642097458,2.64654922729824,0,0.0107094661467709,0.370293642627075,7.96737244608812e-05,0.0145913824722753,1.6683575026691,40,46.2559768371284,0,2,3.33855566149577,0,0,23.6768990324344,0,0.822903574956581,824.524875171483,5.78611562307924,22.1321754716337,0.231883084587753
24.5404654470625,4.44493206651443,2.99716862908099,0,0.0187120635509491,0.433374892221764,0.0216219210425741,0.0194571848690906,1.77681474643759,40,38.3692962676287,0,2,2.79020103532821,0,0,23.5253801161889,0,1.07121548736468,831.50789598003,2.43777140439488,19.5292204013094,0.158954454597551
46.1371340804199,8.71262915570889,4.27300884202123,0,0.0053878758312203,0.944978005485609,0.0281829676712444,0.0120980417397222,1.88648019358516,40,61.1541524808854,0,2,2.79452952626161,0,0,21.207423498854,0,1.42406241886783,450.028817960992,6.33096004300751,10.0025081867352,0.080280509556178
15.022096135386,2.10724272954541,0.589205068303272,0,0.0179531529550441,0.835621370235458,0.0213254579294473,0.0198877157055517,2.36207944457419,40,67.9219360463321,0,2,4.38751794095151,0,0,18.7619503412861,0,1.38875535982661,528.64305828698,4.53300325828604,22.9552258690819,0.197513134521432
56.3126138069939,11.2426750202677,2.22926031542011,0,0.0284741163346916,0.309470296604559,0.0262439991937112,0.00579476769441273,1.86482504336163,40,61.0247252788395,0,2,3.48931977758184,0,0,15.5632959958166,0,0.884320991090499,854.592393524945,6.57414322649129,28.4951773053035,0.171923788741697
67.261216831619,12.4690090827722,2.4891541240504,0,0.0258261080686934,0.327132761012763,0.0112714727326808,0.0260138018048718,1.79944774438627,40,36.8819886818528,0,2,4.25935278180987,0,0,24.4688281102572,0,0.793512754119001,576.832831464708,3.59695703536272,22.0792054524645,0.282364825729746
67.2805722165248,14.8045175235823,0.875177046982571,0,0.0195215416750871,0.820678814779967,0.00420949283290887,0.0188818511761306,2.32516388571821,40,54.285948779434,0,2,4.99236670415848,0,0,18.1232204299886,0,0.626699197781272,716.317044943571,6.22662745928392,25.902681206353,0.224069307046011
33.2814347575587,7.07133595071892,3.82693110394757,0,0.020633780317381,0.190839318325743,0.0112949578186614,0.0168964789055404,2.3168312588241,40,59.9652833584696,0,2,2.80616125743836,0,0,24.0352299297228,0,1.28713462240994,866.954158293083,5.98961596074514,20.2709122328088,0.105702962446958
74.0360853146692,14.1782500418688,0.414590917644091,0,0.0137204825743102,0.971894998801872,0.017363668980184,0.00319472496928181,1.95408594049513,40,54.154759645462,0,2,4.37154119601473,0,0,20.4951081750914,0,0.649738308577798,521.184770576656,3.2297424825374,15.5727661540732,0.0888081975397654
50.6370544503354,9.83037422585109,2.12831122172065,0,0.0219395084404387,0.401001007761806,0.00726549698395189,0.00400322913359152,1.66966957040131,40,31.2009966000915,0,2,4.94569332734682,0,0,29.823976327898,0,1.46390180669259,306.991103757173,3.67531911865808,14.6752562560141,0.203623497404624
38.1780609009153,8.17436158235001,0.750430763117038,0,0.0267402063431218,0.573421236360446,0.0284808597436897,0.0139769271792937,2.31265194388106,40,43.4244777727872,0,2,2.25149635248818,0,0,16.0440145328175,0,0.810238462337293,730.80602302216,6.56255666911602,17.8224616823718,0.0940903972485103
38.3288078858993,8.51930532483988,4.33880395093001,0,0.0214319540560246,0.732439147308469,0.0163188459291542,0.0056872159763705,1.71874949708581,40,38.5624443460256,0,2,3.7659750697203,0,0,15.2375083998777,0,1.40285978529137,537.468321807683,6.20477319741622,18.6161903012544,0.0941186841926537
31.6449944803133,6.53992791239087,0.873093670466915,0,0.0206843633456156,0.949509087949991,0.00589379873820115,0.0102218671235256,2.03492561890744,40,67.7482308167964,0,2,2.8419094318524,0,0,27.3690807516687,0,0.200722826085985,311.053062183782,6.78574072825722,18.180244625546,0.0553648458560929
60.8935585025371,12.4504079907753,4.00040795293171,0,0.0318319386485964,0.823763022199273,0.0062598030462116,0.0185509448687802,1.58573409705423,40,51.9693777058274,0,2,2.56120572099462,0,0,24.4046996184625,0,0.323062786809169,442.470467230305,4.30934986378998,25.2879469515756,0.137546476337593
48.9016215251587,10.1032444440235,1.6592392452294,0,0.00582065463764593,0.421604180242866,0.0168411146746483,0.0067527854364505,1.73980283318087,40,35.1976935379207,0,2,3.27592642395757,0,0,23.8406333327293,0,1.06815758531448,410.617005033419,4.05406958353706,25.8750604931265,0.171611754992045
72.1588292472814,13.4124969808427,3.31232949381229,0,0.0310309907025658,0.893212562194094,0.0270690452417941,0.01512476624578,2.18417838891037,40,34.4805652182549,0,2,4.12457401957363,0,0,27.6935299008619,0,0.542994645610452,616.895975265652,6.59550661733374,20.5986855085939,0.167890352208633
57.674010697917,12.2472060137313,0.389935767394491,0,0.0257603288721293,0.557937153847888,0.0208900345171569,0.005308224153833,2.23660326260142,40,40.101647041738,0,2,4.65423096669838,0,0,15.8659091033041,0,0.570493391482159,629.769159061834,5.44881616416387,10.5202376190573,0.0620485905790702
21.5581395685568,4.60083028808254,0.216317845741287,0,0.0261788232079707,0.455208716448396,0.0162407765886444,0.00113181087198434,2.08680305350572,40,35.6213206239045,0,2,2.4925469418522,0,0,15.5437041877303,0,1.29894895800389,599.180852947757,2.29718702775426,10.24456046056,0.175462369702291
45.4140981025228,7.94034118944377,0.662921476992778,0,0.020739336587023,0.0864445196930319,0.00517976010641316,0.00799088875708636,1.66200302913785,40,30.6052765809,0,2,2.34937278646976,0,0,26.1120896483772,0,0.910328634385951,753.682014718652,4.69741347408853,13.5489728441462,0.253767657221761
37.7717972239231,7.65755666883296,3.27925188455265,0,0.0207097930931486,0.615840565180406,0.00583568222829141,0.00645419825405348,1.70407838956453,40,32.1477305609733,0,2,3.28109740023501,0,0,29.3839222029783,0,0.294718260550872,415.614593261853,3.82958578225225,13.2350532663986,0.28992622474907
48.194051231321,9.37087403214599,1.77813425345812,0,0.0194272425072268,0.978331307182088,0.0251469135647477,0.0179005294904881,1.54675847990438,40,54.0867217816412,0,2,2.24761041067541,0,0,16.1812110675965,0,1.00299902036786,601.126206759363,4.48033669660799,20.589298051782,0.2146674744552
61.21768833145,13.1062834879679,2.86547602212522,0,0.0177431520540267,0.764960049884394,0.0272572340225009,0.0167601593315206,2.01525063533336,40,47.2971277683973,0,2,2.36347896372899,0,0,25.5833700753283,0,1.3585312847048,346.592599432915,6.64259586646222,19.6214923169464,0.182075703528244
33.6659890832648,7.65987530833816,2.74891357601155,0,0.0209692491954193,0.0394906613510102,0.00517195622305619,0.0105031329764635,2.26367932348512,40,66.7276806198061,0,2,3.08347952109762,0,0,26.5592299145646,0,1.20924162177835,670.960668381304,3.17891141446307,11.5777649264783,0.0872984961722977
16.2319185038747,3.89075392003742,2.34408650058322,0,0.0106311402055435,0.729644252220169,0.0292376263161702,0.0166438656120375,1.51700489991345,40,57.1547258738428,0,2,4.77513661747798,0,0,18.7048351869453,0,1.16773343198001,832.813857262954,5.85671326657757,28.7374827824533,0.0851059995591641
67.3428465344089,14.4421913255011,4.21973082202021,0,0.0112335973950103,0.319679536856711,0.000682187285569962,0.0193722803819692,1.52583869267255,40,69.4407581537962,0,2,3.73351163533516,0,0,17.1138549176976,0,1.12528620553203,321.140193147585,6.56424359814264,21.4704798767343,0.0836000455426984
32.5412605741558,4.92668631432906,1.38882686162833,0,0.00910974680958316,0.255366851342842,0.0150485970847425,0.0261988119286066,1.97500004176982,40,44.5180104952306,0,2,2.04823763342574,0,0,25.5349280429073,0,0.820669148815796,766.644479054958,5.6261433607433,26.2176770577207,0.062194131675642
67.8713200811791,13.1412864979756,1.27953062136658,0,0.0329819087041542,0.533066775882617,0.0221876428568712,0.0283696445464343,2.04418643284589,40,38.2415664289147,0,2,4.0870175389573,0,0,28.8058018928859,0,0.876598213426769,605.877515953034,6.62948940577917,17.6896477583796,0.0647186237736605
20.8517081352322,2.8546364587896,1.83519042469561,0,0.0094723882987164,0.258183625992388,0.0251417406867677,0.0288652093641646,2.31362025253475,40,45.8468851074576,0,2,2.14878801396117,0,0,17.3813396610785,0,0.334534018463455,758.473809203133,5.36625047842972,11.4346576342359,0.185973765922245
30.975855892067,6.39382084535267,2.74525410938077,0,0.0341987476665527,0.0975056462921202,0.0119675395298493,0.0142970506135048,1.88114787405357,40,49.5918792951852,0,2,3.07209824328311,0,0,26.3033709232695,0,1.10680712689646,459.983280440792,6.55379126477055,18.5884133679792,0.124087788583711
35.0543535851202,6.86501682057628,1.88375969685148,0,0.00834531293297187,0.487930388422683,0.0196185518000368,0.0118378936579544,2.43177383672446,40,60.0461361091584,0,2,4.44541162042879,0,0,26.6845609887969,0,1.07474498457741,368.763783574104,2.24181926157326,27.8891203319654,0.297778949327767
55.9146938296861,10.9614370490189,3.90065851912368,0,0.00676946339244023,0.304535381728783,0.0247249977932055,0.0233199855080224,1.61010989220813,40,63.8337829522789,0,2,2.50137063628063,0,0,24.5210289477836,0,0.909043874102645,842.462995788082,6.16347212390974,28.2164887525141,0.122406235442031
52.6807148690208,10.4272821811376,2.13652511278633,0,0.0110575536726974,0.569749529706314,0.0232111369901616,0.023539743036523,2.22155823069625,40,39.8458077479154,0,2,3.66757841012441,0,0,27.3024427425116,0,1.38324043694884,307.115497905761,5.21070145233534,20.4481973359361,0.118607707158662
53.0928518765786,11.1727591096473,3.56500107119791,0,0.019317860017065,0.0776048575062305,0.0162130465830979,0.000885923629091121,2.1438737786375,40,47.3537014145404,0,2,4.84990800078958,0,0,22.9567993443925,0,1.27339264454786,888.495785649866,5.93094263970852,13.4704621136189,0.230494165571872
25.6862684601484,6.54670995578781,3.80553755443543,0,0.0345602034055628,0.687428727513179,0.011792184227712,0.0146320876191976,2.04338804003783,40,57.3661423940212,0,2,2.8354296577163,0,0,27.2695269668475,0,1.03100936720148,744.028649199754,6.89850137382746,19.068163940683,0.107660493359435
57.8874488110932,12.1646182142855,4.06165567610878,0,0.0237116145682521,0.892727592494339,0.0226339771262114,0.00757476987673435,2.44235863210633,40,37.1962266601622,0,2,2.49681135034189,0,0,18.4318875556346,0,0.332514715660363,789.764133375138,4.63382521108724,25.3969201352447,0.108956975699402
20.4895439086058,4.08090582535567,1.36225080024451,0,0.0156372065986507,0.893030290491879,0.0169276109201973,0.0221914800838963,1.61162966047414,40,49.7476741392165,0,2,4.04375105304644,0,0,19.8417542001698,0,0.291884742630646,379.156164173037,3.62708760122769,14.1814214084297,0.256926661543548
71.8620732096182,13.7523363455492,3.06458548957016,0,0.0226209423732944,0.841770818922669,0.0240698026149115,0.0285699923502631,1.82600389188156,40,48.4137352369726,0,2,3.60352058405988,0,0,24.9835273122881,0,0.83417246604804,523.564593633637,5.6460408649873,11.9131293240935,0.145530950755347
53.9156271179265,10.5117198212465,1.9165816695895,0,0.024586492408067,0.712226042058319,0.00198084489923436,0.0203100921116397,2.19324332289398,40,63.0833835434169,0,2,3.73513866611756,0,0,25.7599018828478,0,1.03483228255063,796.669134590775,4.75718517252244,26.9273689063266,0.200682987936307
46.4469647205568,9.22564283138545,2.34472688951064,0,0.00507047679647803,0.791743443813175,0.0290760296649626,0.0141852664677519,2.21918703103438,40,53.0092627555132,0,2,3.13048412068747,0,0,21.4853889041115,0,0.895607981528155,784.220776101574,3.56773591297679,23.6941992212087,0.154219732747879
23.1957953123067,3.93145563728385,0.261894352035597,0,0.0333356997556984,0.364146382315084,0.00213020593527937,0.0146937951988517,2.1837621643208,40,49.4294438883662,0,2,4.00631475425325,0,0,29.7888390161097,0,0.29117317320779,737.045884877443,2.76699338038452,23.1263851374388,0.178626909572631
67.5998433217764,11.9236642149266,2.50584988296032,0,0.00493733498873189,0.418410606216639,0.0129919319106289,0.0194827247081604,1.55547779658809,40,56.6321406606585,0,2,4.85084609291516,0,0,29.2008223675657,0,0.817770740273409,397.421176917851,2.48690115218051,12.8655754961073,0.162316451559309
41.9532818097302,8.80247226900135,1.54273845115677,0,0.0244215215686709,0.131813674001023,0.0127441342448024,0.0113868714166665,2.2104216713924,40,42.7426941599697,0,2,3.68011987535283,0,0,24.4296636153013,0,1.26810057817493,607.559124240652,6.45466164732352,13.024016157724,0.246195918950252
34.0773908489965,6.77630468105386,1.08505971380509,0,0.028025406780187,0.0227652206085622,0.0028343703803909,0.0233664004871901,2.10796188982204,40,35.0489400140941,0,2,3.56650088611059,0,0,15.1180391083471,0,0.447166037070565,644.028454693034,2.98718273336999,26.2926509883255,0.276629490673076
66.841730253344,13.0179459442365,3.33028418209869,0,0.00865771404840052,0.851041595917195,0.0163965480831335,0.0287217362513486,1.51874634157866,40,67.9923580214381,0,2,2.65593835664913,0,0,20.5778591812123,0,1.21059935514349,824.341503577307,3.80436944821849,27.0096939988434,0.189793672133237
46.2959712973846,8.77875798588999,4.08850409800652,0,0.0346426022769883,0.222319147083908,0.00534163199739298,0.0177891004304355,2.29173238971271,40,42.9111357685179,0,2,2.30061724362895,0,0,24.6701904921792,0,1.0501325043384,478.42509993352,2.6809161324054,28.1931485887617,0.120097129326314
51.031100864049,10.859716341562,4.13115923444275,0,0.0163295240025036,0.798391027608886,0.0122402432389255,0.0263818393176957,1.56628100946546,40,50.5585229676217,0,2,2.6250825622119,0,0,29.9942524940707,0,0.93286858103238,381.426123809069,4.26175740826875,16.3280666200444,0.165075701847672
52.6791796567682,11.5203553206364,2.30187614879105,0,0.033852589906659,0.520368136931211,0.0249864520524116,0.0180140110971313,1.54294730559923,40,31.6447305493057,0,2,4.07113973819651,0,0,24.6387444867287,0,1.43682262108196,462.18369891867,6.00185194914229,11.0176907666028,0.136359422886744
54.7348753858626,11.3144641957939,3.93501313542947,0,0.00872892027208582,0.620956318918616,0.0299942620907561,0.0121254435076308,1.74162219977006,40,64.3400265369564,0,2,3.99514566082507,0,0,26.5940538968425,0,0.799206943670288,704.532725270838,4.82383846235462,16.4185669831932,0.130800195457414
66.5001989697628,13.5164298535334,3.28818882268388,0,0.0149269317700528,0.0434896014630795,0.0111331514732633,0.00109739496572642,2.04998675058596,40,50.5277298018336,0,2,4.90496823308058,0,0,29.6522356022615,0,0.379445194685832,840.243802685291,6.89484787802212,12.0077081397176,0.183506382175256
6.81664591857862,0.823085214428476,3.5891278157942,0,0.0313639105348848,0.762272219406441,0.0226279436299251,0.00784239634139696,2.2652167766355,40,62.8778932709247,0,2,3.06952287908643,0,0,18.8168032723479,0,0.885539669403806,765.427837148309,6.13170826039277,23.8072548480704,0.261800460121594
52.0359648823298,11.7462141155269,2.98426246794406,0,0.0322789058382623,0.222581189591438,0.0207590282061091,0.00877835641362006,2.16051532421261,40,62.2438978776336,0,2,2.77513181651011,0,0,26.0425202606712,0,0.966441185632721,822.522260947153,4.68514181021601,28.2761146966368,0.107462713681161
44.5088501918346,9.38770618704648,2.94816466094926,0,0.0322328245947138,0.863710855599493,0.0204344920606702,0.0069589211169444,2.22344377310947,40,56.6276813205332,0,2,3.74935667333193,0,0,15.3401013440453,0,0.878984791878611,755.013462854549,4.40745357819833,23.515263129957,0.228268012707122
44.5774475905091,8.40059426379287,3.05785576323979,0,0.0169165642396547,0.0155121237039566,0.00381639572965912,0.00148642768430058,1.79966873303056,40,54.1755372751504,0,2,3.32953901495785,0,0,21.0337283369154,0,0.759607590641826,393.134323507547,6.89428807166405,10.7010743301362,0.0974140109727159
42.5559596371873,8.3427381900535,3.358883515466,0,0.00736783071095124,0.458951823646203,0.007093810363058,0.00960193894554162,2.17108648549765,40,66.7073474358767,0,2,2.97815022151917,0,0,27.3598313564435,0,0.786304701678455,664.766143402085,5.12873534858227,23.6306097637862,0.135300325474236
55.5424677349771,11.8955630246104,0.467394497827627,0,0.0243583553493954,0.653410266852006,0.0101069308895594,0.0102122507969523,2.31595224188641,40,39.3685551267117,0,2,4.99601633776911,0,0,21.0589763370808,0,0.583856152370572,743.665272323415,5.85008474579081,10.2129191625863,0.135352748923469
56.3481990924355,11.3023336686662,4.214388211607,0,0.00469134522136301,0.963342618662864,0.0086412874888815,0.00368849463269114,1.63685593381524,40,61.1997999530286,0,2,2.38753696414642,0,0,25.5670492455829,0,1.03585432702675,469.023475656286,2.06946910871193,13.579097953625,0.193688559590373
17.3674015873863,3.23660282637227,2.0782569036819,0,0.00802109656529501,0.0792719742748886,0.0147665319555602,0.0251385748009547,2.43154344544746,40,37.2735264152288,0,2,3.51019258773886,0,0,16.993161868304,0,1.38748936478514,834.94276329875,4.98031980637461,13.3468075143173,0.207617119548377
61.6536232360695,12.1517844714495,1.88782048062421,0,0.0265739099448547,0.109117946354672,0.0207419415964466,0.0118954361500056,1.58431261917576,40,48.3455676864833,0,2,2.12362103606574,0,0,23.9271570404526,0,0.524005657387897,638.849738705903,5.95878990646452,15.8858127519488,0.214588015992194
38.0423113570245,7.86287830497685,2.47751011303626,0,0.027760814263951,0.67340176505968,0.0041215715662227,0.0279159696467547,1.51974136964418,40,49.0162145812064,0,2,3.87430842034519,0,0,21.3986016064882,0,0.754410048155114,645.256996387616,5.99800983839668,12.3405362805352,0.258245148358401
48.1640689752677,8.51007595350727,3.38260280212853,0,0.0133026261846535,0.180175549350679,0.0141420231140871,0.0128067819255963,1.57278931420296,40,67.5847042445093,0,2,2.23385664215311,0,0,27.3458657157607,0,1.11523294446524,420.735788159072,2.70476274238899,15.4555303789675,0.0631935598910786
42.2616931420608,8.99442286028922,2.14941266714595,0,0.00840360473422334,0.774888790212572,0.0161967094707885,0.00106758129218128,2.09837849834003,40,45.5226297862828,0,2,4.78861996973865,0,0,26.6273772006389,0,1.38321611450519,600.215932494029,4.97279964317568,10.2471079584211,0.201583603525069
60.4546928356057,11.5524083094105,3.50935019832104,0,0.00502460710657761,0.445536951068789,0.021566435202877,0.00145176871404983,2.48640098702163,40,65.9417800419033,0,2,4.17781959357671,0,0,18.3690028020646,0,1.14256707518362,754.731682827696,6.13901340449229,19.6331672556698,0.082699067320209
26.249489634233,5.31715974418274,1.49924601393286,0,0.00148439586209133,0.0472626283299178,0.0121314361976553,0.0298523922925559,2.14587022271007,40,58.8104066345841,0,2,2.68918543122709,0,0,20.8574457024224,0,0.350096259592101,597.632164880633,5.6440278426744,12.3321093898267,0.224441198294517
61.214432922964,12.9900602318319,2.2072580846725,0,0.0303373796739616,0.375873089767992,0.0227596360294172,0.0159221114825294,1.92157417954877,40,50.2807355020195,0,2,2.38351957662962,0,0,24.3674148875289,0,1.00286391377449,602.220241120085,6.46545277140103,18.9151258394122,0.110368796985131
64.395310792328,12.0456164725135,1.55331441806629,0,0.0241834942898713,0.88279111427255,0.00330440451322822,0.0127739574426017,2.19831848703325,40,48.831789419055,0,2,2.05882023321465,0,0,26.4114909956697,0,0.919244327466004,865.649436693639,3.17639420670457,24.2542092781514,0.244233632588293
61.9162838225415,13.7794835469676,2.73244434746448,0,0.0251446489859372,0.366432556416839,0.0246136485511507,0.0173516817288008,1.56660079513676,40,66.1636690609157,0,2,4.38818654371426,0,0,25.1825792505406,0,0.495119949872606,666.369488183409,4.13220125879161,11.2341218488291,0.26494466252625
49.7705110269809,10.8445089562081,3.51289725734387,0,0.0176179175032303,0.551580424420536,0.0181993952922313,0.0196847477053967,2.47445250791498,40,56.8497824948281,0,2,4.70127439894713,0,0,19.0800156374462,0,0.497595532541163,443.615044746548,2.8864554471802,13.0357456766069,0.142206191387959
24.6865948195605,4.28395812558236,0.783592395717278,0,0.0231495524253696,0.729034909280017,0.00568229100830154,0.021163033513024,2.0991020782385,40,32.8116817492992,0,2,4.70281964750029,0,0,23.2418477372266,0,0.377249319362454,413.301152642816,2.14922060305253,18.8104200363159,0.169790715689305
57.0128750953489,11.6035542757033,1.06065723812208,0,0.00733921051211655,0.850273460615426,0.00809969593800837,0.00707568077075994,2.24789832578972,40,66.4857044350356,0,2,4.39019613992423,0,0,23.2064247841481,0,0.415250955685042,477.922098571435,5.71485668001696,20.9278995078057,0.146803268708754
48.932064807552,9.41799779286972,0.670886934734881,0,0.0104871477237903,0.81800274644047,0.0233948700678279,0.0270124056895333,1.89485535933636,40,48.7829206790775,0,2,2.05500106303953,0,0,26.1071722826455,0,0.360686621186323,637.515542563051,2.96707763150334,14.7116780560464,0.112687145138625
70.7807947835178,13.3345046919555,0.838047338649631,0,0.0259541607541032,0.0576210343278944,0.0172791014310089,0.0290670776202017,2.34010208770633,40,53.8494629133493,0,2,4.75938198179938,0,0,19.1314760525711,0,0.747596438089386,747.441459260881,6.7789672552608,21.208360879682,0.104982907429803
